state,fiscal_year,accounting_program_code,accounting_program_description,amount,category
Arkansas,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,412838,DMC
Arkansas,2019,2441,COTTON GINNING COST SHARE PROGRAM,85,Ad Hoc
Arkansas,2019,2767,BIOMASS CROP ASSISTANCE - ANNUAL RENTAL,18007,Ad Hoc
Arkansas,2019,2775,NON-INSURED ASSISTANCE PROGRAM,16681049.03,NAP
Arkansas,2019,2832,LIVESTOCK INDEMNITY PROGRAM,449643,LIP
Arkansas,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),538291,ELAP
Arkansas,2019,2834,TREE ASSISTANCE PROGRAM,5841,TAP
Arkansas,2019,2835,LIVESTOCK FORAGE PROGRAM,820028,LFP
Arkansas,2019,2837,PRICE LOSS COVERAGE PROGRAM,264511377.3,PLC
Arkansas,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,20316542.78,ARC-CO
Arkansas,2019,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,390,ARC-Ind
Arkansas,2019,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,386383,ARC-CO
Arkansas,2019,2867,MARKET FACILITATION PROGRAM - CROPS,281820010.9,MFP
Arkansas,2019,2868,MARKET FACILITATION PROGRAM - DAHG,416922,MFP
Arkansas,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,167463534.8,MFP
Arkansas,2019,2878,TMP/MFP 2019 SPECIALITY CROPS,244957.36,MFP
Arkansas,2019,2879,TMP/MFP 2019 LIVESTOCK,562191.49,MFP
Arkansas,2019,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,51539.46,MFP
Arkansas,2019,3070,GRASSLANDS RESERVE PROGRAM,52208,Ad Hoc
Arkansas,2019,4040,EMERGENCY CONSERVATION PROGRAM,178255,Ad Hoc
Arkansas,2019,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,635565,Ad Hoc
Arkansas,2019,6150,CCC ORGANIC COST SHARE - CROPS,1826,Ad Hoc
Arkansas,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,955.79,Ad Hoc
Arkansas,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,750,Ad Hoc
Arkansas,2019,7900,INDEMNITY PAYMENT - DAIRY,2684.15,Ad Hoc
Arkansas,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,10590,DMC
Arkansas,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,347929.91,DMC
Arkansas,2020,2775,NON-INSURED ASSISTANCE PROGRAM,1081894.61,NAP
Arkansas,2020,2832,LIVESTOCK INDEMNITY PROGRAM,561317,LIP
Arkansas,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1082568,ELAP
Arkansas,2020,2837,PRICE LOSS COVERAGE PROGRAM,339079614.3,PLC
Arkansas,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,11455587.76,ARC-CO
Arkansas,2020,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,616295,ARC-CO
Arkansas,2020,2867,MARKET FACILITATION PROGRAM - CROPS,870905,MFP
Arkansas,2020,2875,DIS/WH2 2019 WFHURRINDEMP,13531261.91,Ad Hoc
Arkansas,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,274332948.4,MFP
Arkansas,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,754346.67,MFP
Arkansas,2020,2879,TMP/MFP 2019 LIVESTOCK,443997.06,MFP
Arkansas,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,77554.7,MFP
Arkansas,2020,2888,WHIP PLUS 3 ASSISTANCE,21462272.89,Ad Hoc
Arkansas,2020,2920,NAP REGULAR WEB-BASED,1716834.87,NAP
Arkansas,2020,3070,GRASSLANDS RESERVE PROGRAM,53262,Ad Hoc
Arkansas,2020,4040,EMERGENCY CONSERVATION PROGRAM,171465,Ad Hoc
Arkansas,2020,4042,EMERGENCY CONSERVATION PROGRAM FY17,49880,Ad Hoc
Arkansas,2020,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,25291,Ad Hoc
Arkansas,2020,4058,ECP/HMC COST SHARE FY19,2879106,Ad Hoc
Arkansas,2020,4920,CFAPCARES,54612764.77,CFAP
Arkansas,2020,4925,CFAPCCCCA,86103949.27,CFAP
Arkansas,2020,4926,CFAPCCA2,34741328.15,CFAP
Arkansas,2020,6150,CCC ORGANIC COST SHARE - CROPS,5627.75,Ad Hoc
Arkansas,2020,6150,CCC ORGANIC COST SHARE - LIVESTOCK,639.31,Ad Hoc
Arkansas,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,3925,Ad Hoc
Arkansas,2020,8053,DAIRY MARGIN COVERAGE,272885.48,DMC
Arkansas,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,2704.01,DMC
Arkansas,2021,2775,NON-INSURED ASSISTANCE PROGRAM,4973344.22,NAP
Arkansas,2021,2832,LIVESTOCK INDEMNITY PROGRAM,1853885,LIP
Arkansas,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),445442,ELAP
Arkansas,2021,2835,LIVESTOCK FORAGE PROGRAM,1814212,LFP
Arkansas,2021,2837,PRICE LOSS COVERAGE PROGRAM,307513549.9,PLC
Arkansas,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,18662730.25,ARC-CO
Arkansas,2021,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,95706,ARC-Ind
Arkansas,2021,2867,MARKET FACILITATION PROGRAM - CROPS,80200,MFP
Arkansas,2021,2875,DIS/WH2 2019 WFHURRINDEMP,2693179.71,Ad Hoc
Arkansas,2021,2877,TMP/MFP 2019 NON SPECIALTY CROPS,1572773.52,MFP
Arkansas,2021,2888,WHIP PLUS 3 ASSISTANCE,11520697.88,Ad Hoc
Arkansas,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,77250.14,Ad Hoc
Arkansas,2021,2908,QUALITY LOSS ADJUSTMENT PROGRAM,25577003.5,Ad Hoc
Arkansas,2021,2920,NAP REGULAR WEB-BASED,2720676.73,NAP
Arkansas,2021,3070,GRASSLANDS RESERVE PROGRAM,40989,Ad Hoc
Arkansas,2021,4042,EMERGENCY CONSERVATION PROGRAM FY17,4672,Ad Hoc
Arkansas,2021,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,33171,Ad Hoc
Arkansas,2021,4058,ECP/HMC COST SHARE FY19,3422190,Ad Hoc
Arkansas,2021,4060,ECPCOF,99077,Ad Hoc
Arkansas,2021,4061,WECPCOF,37368,Ad Hoc
Arkansas,2021,4062,WECP17OF,35180,Ad Hoc
Arkansas,2021,4920,CFAPCARES,693738.91,CFAP
Arkansas,2021,4923,CFAP3 - LTU,28352029.21,CFAP
Arkansas,2021,4924,CFAP3 - TUP,106915144.9,CFAP
Arkansas,2021,4925,CFAPCCCCA,987646.33,CFAP
Arkansas,2021,4926,CFAPCCA2,151591166.3,CFAP
Arkansas,2021,6150,CCC ORGANIC COST SHARE - CROPS,4225.25,Ad Hoc
Arkansas,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,940.5,Ad Hoc
Arkansas,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,2675,Ad Hoc
Arkansas,2021,8053,DAIRY MARGIN COVERAGE,962111.09,DMC
Arkansas,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,368000,Ad Hoc
Arkansas,2021,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,1249621.32,Ad Hoc
Arkansas,2022,2775,NON-INSURED ASSISTANCE PROGRAM,8786,NAP
Arkansas,2022,2832,LIVESTOCK INDEMNITY PROGRAM,134197,LIP
Arkansas,2022,2837,PRICE LOSS COVERAGE PROGRAM,187921026.1,PLC
Arkansas,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2281765.39,ARC-CO
Arkansas,2022,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,62774,ARC-Ind
Arkansas,2022,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,57,ARC-CO
Arkansas,2022,2875,DIS/WH2 2019 WFHURRINDEMP,794621.7,Ad Hoc
Arkansas,2022,2888,WHIP PLUS 3 ASSISTANCE,1268640.94,Ad Hoc
Arkansas,2022,2908,QUALITY LOSS ADJUSTMENT PROGRAM,131236.37,Ad Hoc
Arkansas,2022,2920,NAP REGULAR WEB-BASED,1254834.1,NAP
Arkansas,2022,3070,GRASSLANDS RESERVE PROGRAM,7712.57,Ad Hoc
Arkansas,2022,4058,ECP/HMC COST SHARE FY19,125730,Ad Hoc
Arkansas,2022,4060,ECPCOF,102583,Ad Hoc
Arkansas,2022,4062,WECP17OF,3733,Ad Hoc
Arkansas,2022,4920,CFAPCARES,10.28,CFAP
Arkansas,2022,4922,CFAPCARES2.1,38824549.02,CFAP
Arkansas,2022,4923,CFAP3 - LTU,776.25,CFAP
Arkansas,2022,4924,CFAP3 - TUP,126935.09,CFAP
Arkansas,2022,4925,CFAPCCCCA,11.43,CFAP
Arkansas,2022,4926,CFAPCCA2,270783.85,CFAP
Arkansas,2022,6150,CCC ORGANIC COST SHARE - CROPS,700,Ad Hoc
Arkansas,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,252.5,Ad Hoc
Arkansas,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,2000,Ad Hoc
Arkansas,2022,8053,DAIRY MARGIN COVERAGE,446907,DMC
Arkansas,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,11808571.39,Ad Hoc
Arkansas,2022,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,225123.56,Ad Hoc
California,2018,2441,COTTON GINNING COST SHARE PROGRAM,6033520.49,Ad Hoc
California,2018,2766,BIOMASS CROP ASSIST COLLECTION MATCH PAY,60826,Ad Hoc
California,2018,2766,BIOMASS CROP ASSIST COLLECTION MATCH PAY,23745,Ad Hoc
California,2018,2775,NON-INSURED ASSISTANCE PROGRAM,795914,NAP
California,2018,2775,NON-INSURED ASSISTANCE PROGRAM,948069,NAP
California,2018,2832,LIVESTOCK INDEMNITY PROGRAM,1306948.14,LIP
California,2018,2832,LIVESTOCK INDEMNITY PROGRAM,578387,LIP
California,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),6073892,ELAP
California,2018,2834,TREE ASSISTANCE PROGRAM,1104855,TAP
California,2018,2834,TREE ASSISTANCE PROGRAM,560477,TAP
California,2018,2835,LIVESTOCK FORAGE PROGRAM,4229880.67,LFP
California,2018,2835,LIVESTOCK FORAGE PROGRAM,3895527.76,LFP
California,2018,2837,PRICE LOSS COVERAGE PROGRAM,43331925.86,PLC
California,2018,2837,PRICE LOSS COVERAGE PROGRAM,40883804.83,PLC
California,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,18693320.58,ARC-CO
California,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,10583384.79,ARC-CO
California,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,952039,ARC-Ind
California,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,1761,ARC-Ind
California,2018,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,1427102,ARC-CO
California,2018,2867,MARKET FACILITATION PROGRAM - CROPS,10054,MFP
California,2018,2868,MARKET FACILITATION PROGRAM - DAHG,1613089,MFP
California,2018,3070,GRASSLANDS RESERVE PROGRAM,169074,Ad Hoc
California,2018,3070,GRASSLANDS RESERVE PROGRAM,56368,Ad Hoc
California,2018,3340,EMERGENCY FORESTRY RESTORATION PROGRAM,36523,Ad Hoc
California,2018,3340,EMERGENCY FORESTRY RESTORATION PROGRAM,2518,Ad Hoc
California,2018,4040,EMERGENCY CONSERVATION PROGRAM,95037,Ad Hoc
California,2018,4040,EMERGENCY CONSERVATION PROGRAM,178042,Ad Hoc
California,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,9263,Ad Hoc
California,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,13761,Ad Hoc
California,2018,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,1590954,Ad Hoc
California,2018,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,385547,Ad Hoc
California,2018,4056,ECP COST SHARE FY 2018,1184923,Ad Hoc
California,2018,6150,CCC ORGANIC COST SHARE - CROPS,4261,Ad Hoc
California,2018,6150,CCC ORGANIC COST SHARE - CROPS,3532,Ad Hoc
California,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1022,Ad Hoc
California,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,1331,Ad Hoc
California,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,1500,Ad Hoc
California,2018,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,1382,Ad Hoc
California,2018,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,2035,Ad Hoc
California,2018,6742,DCP - DIRECT,180810,Ad Hoc
California,2018,6747,DCP - COUNTER CYCLICAL,78610,Ad Hoc
California,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,11490945.91,DMC
California,2019,2775,NON-INSURED ASSISTANCE PROGRAM,3535247,NAP
California,2019,2832,LIVESTOCK INDEMNITY PROGRAM,1101057.84,LIP
California,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),5927772.62,ELAP
California,2019,2834,TREE ASSISTANCE PROGRAM,2994074,TAP
California,2019,2835,LIVESTOCK FORAGE PROGRAM,2694482,LFP
California,2019,2837,PRICE LOSS COVERAGE PROGRAM,26653437,PLC
California,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,7207798,ARC-CO
California,2019,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,358147,ARC-Ind
California,2019,2864,WILDFIRES AND HURRICANES INDEMNITY PROG,13844041,Ad Hoc
California,2019,2867,MARKET FACILITATION PROGRAM - CROPS,15948862,MFP
California,2019,2868,MARKET FACILITATION PROGRAM - DAHG,38508000.66,MFP
California,2019,2870,MARKET FACILITATION PROG-SPECIALTY CROPS,29333602.67,MFP
California,2019,2872,TREE ASSISTANCE PROGRAM,32633.02,TAP
California,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,12817970.91,MFP
California,2019,2878,TMP/MFP 2019 SPECIALITY CROPS,11437090.66,MFP
California,2019,2879,TMP/MFP 2019 LIVESTOCK,11089495.59,MFP
California,2019,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,384365.59,MFP
California,2019,3070,GRASSLANDS RESERVE PROGRAM,207032,Ad Hoc
California,2019,3340,EMERGENCY FORESTRY RESTORATION PROGRAM,5757,Ad Hoc
California,2019,4040,EMERGENCY CONSERVATION PROGRAM,89733,Ad Hoc
California,2019,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,1193138,Ad Hoc
California,2019,4056,ECP COST SHARE FY 2018,3726312,Ad Hoc
California,2019,6150,CCC ORGANIC COST SHARE - CROPS,7580.11,Ad Hoc
California,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1500,Ad Hoc
California,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,4839.92,Ad Hoc
California,2019,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,2784.75,Ad Hoc
California,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,982054,DMC
California,2019,8030,MARGIN PROTECTION  - DAIRY,20356,DMC
California,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,24586677.3,DMC
California,2020,2775,NON-INSURED ASSISTANCE PROGRAM,468301,NAP
California,2020,2832,LIVESTOCK INDEMNITY PROGRAM,468403,LIP
California,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2068344,ELAP
California,2020,2834,TREE ASSISTANCE PROGRAM,1377865,TAP
California,2020,2835,LIVESTOCK FORAGE PROGRAM,4124753,LFP
California,2020,2837,PRICE LOSS COVERAGE PROGRAM,20163805.73,PLC
California,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2943760.48,ARC-CO
California,2020,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,20010,ARC-Ind
California,2020,2864,WILDFIRES AND HURRICANES INDEMNITY PROG,296580,Ad Hoc
California,2020,2867,MARKET FACILITATION PROGRAM - CROPS,1282041,MFP
California,2020,2868,MARKET FACILITATION PROGRAM - DAHG,1873650,MFP
California,2020,2870,MARKET FACILITATION PROG-SPECIALTY CROPS,8559586,MFP
California,2020,2872,TREE ASSISTANCE PROGRAM,1284657.14,TAP
California,2020,2875,DIS/WH2 2019 WFHURRINDEMP,6413069.37,Ad Hoc
California,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,84406061.96,MFP
California,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,182651267.9,MFP
California,2020,2879,TMP/MFP 2019 LIVESTOCK,59271342.75,MFP
California,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,3790546.24,MFP
California,2020,2886,WHIP 791,212395,Ad Hoc
California,2020,2888,WHIP PLUS 3 ASSISTANCE,1678198.69,Ad Hoc
California,2020,2920,NAP REGULAR WEB-BASED,314020,NAP
California,2020,3070,GRASSLANDS RESERVE PROGRAM,181624,Ad Hoc
California,2020,3340,EMERGENCY FORESTRY RESTORATION PROGRAM,14904,Ad Hoc
California,2020,4040,EMERGENCY CONSERVATION PROGRAM,83634,Ad Hoc
California,2020,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,333088,Ad Hoc
California,2020,4056,ECP COST SHARE FY 2018,3761531.11,Ad Hoc
California,2020,4058,ECP/HMC COST SHARE FY19,485394,Ad Hoc
California,2020,4920,CFAPCARES,475493712.5,CFAP
California,2020,4925,CFAPCCCCA,193196975.9,CFAP
California,2020,4926,CFAPCCA2,7953655.76,CFAP
California,2020,6150,CCC ORGANIC COST SHARE - CROPS,8583.27,Ad Hoc
California,2020,6150,CCC ORGANIC COST SHARE - LIVESTOCK,750,Ad Hoc
California,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,2092.5,Ad Hoc
California,2020,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,1750,Ad Hoc
California,2020,8053,DAIRY MARGIN COVERAGE,15199541.57,DMC
California,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,2914679.96,DMC
California,2021,2775,NON-INSURED ASSISTANCE PROGRAM,2974351.84,NAP
California,2021,2832,LIVESTOCK INDEMNITY PROGRAM,832104,LIP
California,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),9854917.05,ELAP
California,2021,2834,TREE ASSISTANCE PROGRAM,390825,TAP
California,2021,2835,LIVESTOCK FORAGE PROGRAM,29310307.86,LFP
California,2021,2837,PRICE LOSS COVERAGE PROGRAM,59911615.28,PLC
California,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2744175,ARC-CO
California,2021,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,44393,ARC-Ind
California,2021,2867,MARKET FACILITATION PROGRAM - CROPS,66675,MFP
California,2021,2868,MARKET FACILITATION PROGRAM - DAHG,23252,MFP
California,2021,2870,MARKET FACILITATION PROG-SPECIALTY CROPS,554167.64,MFP
California,2021,2872,TREE ASSISTANCE PROGRAM,1653099.52,TAP
California,2021,2875,DIS/WH2 2019 WFHURRINDEMP,222553.9,Ad Hoc
California,2021,2877,TMP/MFP 2019 NON SPECIALTY CROPS,1698907.85,MFP
California,2021,2878,TMP/MFP 2019 SPECIALITY CROPS,10033786.19,MFP
California,2021,2879,TMP/MFP 2019 LIVESTOCK,692090.34,MFP
California,2021,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,260154.88,MFP
California,2021,2888,WHIP PLUS 3 ASSISTANCE,9170785,Ad Hoc
California,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,16091432.98,Ad Hoc
California,2021,2908,QUALITY LOSS ADJUSTMENT PROGRAM,10321942.08,Ad Hoc
California,2021,2920,NAP REGULAR WEB-BASED,113020.2,NAP
California,2021,3070,GRASSLANDS RESERVE PROGRAM,213245,Ad Hoc
California,2021,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,38274,Ad Hoc
California,2021,4056,ECP COST SHARE FY 2018,892774.77,Ad Hoc
California,2021,4060,ECPCOF,1061174.02,Ad Hoc
California,2021,4061,WECPCOF,283361,Ad Hoc
California,2021,4062,WECP17OF,1013072.97,Ad Hoc
California,2021,4063,ECPSFCOF,42858,Ad Hoc
California,2021,4064,WECPCSCOF,847101,Ad Hoc
California,2021,4920,CFAPCARES,115012636.6,CFAP
California,2021,4923,CFAP3 - LTU,21768991.65,CFAP
California,2021,4924,CFAP3 - TUP,28894761.24,CFAP
California,2021,4925,CFAPCCCCA,19332997.76,CFAP
California,2021,4926,CFAPCCA2,1305958343,CFAP
California,2021,6150,CCC ORGANIC COST SHARE - CROPS,11883.67,Ad Hoc
California,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2949.5,Ad Hoc
California,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,6733.98,Ad Hoc
California,2021,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,4847.5,Ad Hoc
California,2021,8053,DAIRY MARGIN COVERAGE,76531149.44,DMC
California,2021,8053,DAIRY MARGIN COVERAGE PROGRAM,177910.31,DMC
California,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,32000,Ad Hoc
California,2021,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,28507.39,Ad Hoc
California,2022,2775,NON-INSURED ASSISTANCE PROGRAM,3433894,NAP
California,2022,2832,LIVESTOCK INDEMNITY PROGRAM,42670,LIP
California,2022,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1452405.88,ELAP
California,2022,2834,TREE ASSISTANCE PROGRAM,26792,TAP
California,2022,2835,LIVESTOCK FORAGE PROGRAM,6788328.47,LFP
California,2022,2837,PRICE LOSS COVERAGE PROGRAM,25530202.38,PLC
California,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,207267,ARC-CO
California,2022,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,43296,ARC-Ind
California,2022,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,16190,ARC-CO
California,2022,2872,TREE ASSISTANCE PROGRAM,610990.06,TAP
California,2022,2875,DIS/WH2 2019 WFHURRINDEMP,46656.6,Ad Hoc
California,2022,2878,TMP/MFP 2019 SPECIALITY CROPS,5535.33,MFP
California,2022,2879,TMP/MFP 2019 LIVESTOCK,8649.4,MFP
California,2022,2888,WHIP PLUS 3 ASSISTANCE,869737.18,Ad Hoc
California,2022,2908,QUALITY LOSS ADJUSTMENT PROGRAM,575739.03,Ad Hoc
California,2022,2920,NAP REGULAR WEB-BASED,87077,NAP
California,2022,4041,ECP PRIVATE SECTOR TECHNICAL ASSISTANCE,150,Ad Hoc
California,2022,4056,ECP COST SHARE FY 2018,91603,Ad Hoc
California,2022,4060,ECPCOF,727136.02,Ad Hoc
California,2022,4061,WECPCOF,917779,Ad Hoc
California,2022,4062,WECP17OF,32755,Ad Hoc
California,2022,4920,CFAPCARES,4672557.85,CFAP
California,2022,4922,CFAPCARES2.1,16777.54,CFAP
California,2022,4923,CFAP3 - LTU,77901.93,CFAP
California,2022,4924,CFAP3 - TUP,322066.71,CFAP
California,2022,4925,CFAPCCCCA,933144.87,CFAP
California,2022,4926,CFAPCCA2,36200788.91,CFAP
California,2022,6150,CCC ORGANIC COST SHARE - CROPS,7566.66,Ad Hoc
California,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2375,Ad Hoc
California,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,4796.75,Ad Hoc
California,2022,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,2614.64,Ad Hoc
California,2022,8053,DAIRY MARGIN COVERAGE,32830124.69,DMC
California,2022,8053,DAIRY MARGIN COVERAGE PROGRAM,76293.7,DMC
California,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2714908.63,Ad Hoc
Colorado,2018,2441,COTTON GINNING COST SHARE PROGRAM,233,Ad Hoc
Colorado,2018,2766,BIOMASS CROP ASSIST COLLECTION MATCH PAY,132324,Ad Hoc
Colorado,2018,2775,NON-INSURED ASSISTANCE PROGRAM,7067564.18,NAP
Colorado,2018,2775,NON-INSURED ASSISTANCE PROGRAM,1607111,NAP
Colorado,2018,2832,LIVESTOCK INDEMNITY PROGRAM,1155419,LIP
Colorado,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),710292,ELAP
Colorado,2018,2835,LIVESTOCK FORAGE PROGRAM,10533375.67,LFP
Colorado,2018,2835,LIVESTOCK FORAGE PROGRAM,16080,LFP
Colorado,2018,2837,PRICE LOSS COVERAGE PROGRAM,885849.32,PLC
Colorado,2018,2837,PRICE LOSS COVERAGE PROGRAM,103420629.9,PLC
Colorado,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,647047.43,ARC-CO
Colorado,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,45469271.42,ARC-CO
Colorado,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,316373.88,ARC-Ind
Colorado,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,877530.46,ARC-Ind
Colorado,2018,2861,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,46324,Ad Hoc
Colorado,2018,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,8380,ARC-CO
Colorado,2018,2867,MARKET FACILITATION PROGRAM - CROPS,23383,MFP
Colorado,2018,3070,GRASSLANDS RESERVE PROGRAM,1877817,Ad Hoc
Colorado,2018,3070,GRASSLANDS RESERVE PROGRAM,108048,Ad Hoc
Colorado,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,160356,Ad Hoc
Colorado,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,47073,Ad Hoc
Colorado,2018,6150,CCC ORGANIC COST SHARE - CROPS,34831.87,Ad Hoc
Colorado,2018,6150,CCC ORGANIC COST SHARE - CROPS,45332,Ad Hoc
Colorado,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1500,Ad Hoc
Colorado,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1547,Ad Hoc
Colorado,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,9746,Ad Hoc
Colorado,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,44828,Ad Hoc
Colorado,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,946251,DMC
Colorado,2019,2775,NON-INSURED ASSISTANCE PROGRAM,11040871.92,NAP
Colorado,2019,2832,LIVESTOCK INDEMNITY PROGRAM,565413,LIP
Colorado,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),766170,ELAP
Colorado,2019,2834,TREE ASSISTANCE PROGRAM,133980,TAP
Colorado,2019,2835,LIVESTOCK FORAGE PROGRAM,17716419.8,LFP
Colorado,2019,2837,PRICE LOSS COVERAGE PROGRAM,64893415.47,PLC
Colorado,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,9276894.5,ARC-CO
Colorado,2019,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,610876,ARC-Ind
Colorado,2019,2867,MARKET FACILITATION PROGRAM - CROPS,19788287,MFP
Colorado,2019,2868,MARKET FACILITATION PROGRAM - DAHG,3205226.46,MFP
Colorado,2019,2870,MARKET FACILITATION PROG-SPECIALTY CROPS,98661,MFP
Colorado,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,22228964.87,MFP
Colorado,2019,2878,TMP/MFP 2019 SPECIALITY CROPS,71048.39,MFP
