Pay_year,state_code,State,category_code,category_code_num,category_name,payments
2022,6,California,12 Soil remediation,12,Soil remediation,427301.37
2022,6,California,13 Other 2 - improvement,13,Other 2 - improvement,1331228.13
2022,8,Colorado,6 Other 1 - planning,6,Other 1 - planning,9128.32
2022,8,Colorado,7 Structural,7,Structural,7762306.65
2022,8,Colorado,8 Land management,8,Land management,1537304.4
2022,8,Colorado,9 Vegetative,9,Vegetative,1606244.77
2022,8,Colorado,10 Forest management,10,Forest management,3173813.85
2022,8,Colorado,12 Soil remediation,12,Soil remediation,219550.55
2022,8,Colorado,13 Other 2 - improvement,13,Other 2 - improvement,199792.12
2022,9,Connecticut,6 Other 1 - planning,6,Other 1 - planning,18474.63
2022,9,Connecticut,7 Structural,7,Structural,848663.74
2022,9,Connecticut,8 Land management,8,Land management,237033.12
2022,9,Connecticut,9 Vegetative,9,Vegetative,108666.23
2022,9,Connecticut,10 Forest management,10,Forest management,91685.83
2022,9,Connecticut,13 Other 2 - improvement,13,Other 2 - improvement,219005.2
2022,10,Delaware,6 Other 1 - planning,6,Other 1 - planning,98332.53
2022,10,Delaware,7 Structural,7,Structural,3718382.46
2022,10,Delaware,8 Land management,8,Land management,548640.52
2022,10,Delaware,9 Vegetative,9,Vegetative,45080.04
2022,10,Delaware,10 Forest management,10,Forest management,330.68
2022,10,Delaware,12 Soil remediation,12,Soil remediation,73252.28
2022,10,Delaware,13 Other 2 - improvement,13,Other 2 - improvement,209003.85
2022,12,Florida,4 Conservation planning assessment,4,Conservation planning assessment,7540.92
2022,12,Florida,6 Other 1 - planning,6,Other 1 - planning,21082.43
2022,12,Florida,7 Structural,7,Structural,2911916.02
2022,12,Florida,8 Land management,8,Land management,2739794.71
2022,12,Florida,9 Vegetative,9,Vegetative,1045813.39
2022,12,Florida,10 Forest management,10,Forest management,2877597.46
2022,12,Florida,12 Soil remediation,12,Soil remediation,8167.33
2022,12,Florida,13 Other 2 - improvement,13,Other 2 - improvement,37738.09
2022,13,Georgia,6 Other 1 - planning,6,Other 1 - planning,24245.22
2022,13,Georgia,7 Structural,7,Structural,13800486.08
2022,13,Georgia,8 Land management,8,Land management,2498194.99
2022,13,Georgia,9 Vegetative,9,Vegetative,966287.43
2022,13,Georgia,10 Forest management,10,Forest management,6996351.25
2022,13,Georgia,12 Soil remediation,12,Soil remediation,11393.71
2022,13,Georgia,13 Other 2 - improvement,13,Other 2 - improvement,1050519.08
2022,15,Hawaii,7 Structural,7,Structural,582735.07
2022,15,Hawaii,8 Land management,8,Land management,1404766.88
2022,15,Hawaii,9 Vegetative,9,Vegetative,63249.22
2022,15,Hawaii,10 Forest management,10,Forest management,1105185.48
2022,16,Idaho,6 Other 1 - planning,6,Other 1 - planning,27086.3
2022,16,Idaho,7 Structural,7,Structural,4193346.74
2022,16,Idaho,8 Land management,8,Land management,1341643.38
2022,16,Idaho,9 Vegetative,9,Vegetative,450328.78
2022,16,Idaho,10 Forest management,10,Forest management,409022.7
2022,16,Idaho,12 Soil remediation,12,Soil remediation,237342.89
2022,16,Idaho,13 Other 2 - improvement,13,Other 2 - improvement,22878.15
2022,17,Illinois,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,2890.44
2022,17,Illinois,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,39987
2022,17,Illinois,4 Conservation planning assessment,4,Conservation planning assessment,78932.87
2022,17,Illinois,6 Other 1 - planning,6,Other 1 - planning,95525.83
2022,17,Illinois,7 Structural,7,Structural,3720551.73
2022,17,Illinois,8 Land management,8,Land management,1207136.67
2022,17,Illinois,9 Vegetative,9,Vegetative,857063.33
2022,17,Illinois,10 Forest management,10,Forest management,76151.62
2022,17,Illinois,12 Soil remediation,12,Soil remediation,31041.85
2022,17,Illinois,13 Other 2 - improvement,13,Other 2 - improvement,83419.85
2022,18,Indiana,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,62100.7
2022,18,Indiana,4 Conservation planning assessment,4,Conservation planning assessment,130526.51
2022,18,Indiana,6 Other 1 - planning,6,Other 1 - planning,99714.42
2022,18,Indiana,7 Structural,7,Structural,4771726.88
2022,18,Indiana,8 Land management,8,Land management,1807274.71
2022,18,Indiana,9 Vegetative,9,Vegetative,4343099.02
2022,18,Indiana,10 Forest management,10,Forest management,353270.69
2022,18,Indiana,12 Soil remediation,12,Soil remediation,141418.6
2022,18,Indiana,13 Other 2 - improvement,13,Other 2 - improvement,122120.39
2022,19,Iowa,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,15889.41
2022,19,Iowa,4 Conservation planning assessment,4,Conservation planning assessment,80411.43
2022,19,Iowa,6 Other 1 - planning,6,Other 1 - planning,40816.72
2022,19,Iowa,7 Structural,7,Structural,6480609.3
2022,19,Iowa,8 Land management,8,Land management,2116234.15
2022,19,Iowa,9 Vegetative,9,Vegetative,6673744.11
2022,19,Iowa,10 Forest management,10,Forest management,93391.34
2022,19,Iowa,12 Soil remediation,12,Soil remediation,106845.91
2022,19,Iowa,13 Other 2 - improvement,13,Other 2 - improvement,430145.25
2022,20,Kansas,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,11990.78
2022,20,Kansas,6 Other 1 - planning,6,Other 1 - planning,2370.9
2022,20,Kansas,7 Structural,7,Structural,6101440.95
2022,20,Kansas,8 Land management,8,Land management,2826376.19
2022,20,Kansas,9 Vegetative,9,Vegetative,5054893.23
2022,20,Kansas,10 Forest management,10,Forest management,221538.11
2022,20,Kansas,12 Soil remediation,12,Soil remediation,725175.54
2022,20,Kansas,13 Other 2 - improvement,13,Other 2 - improvement,464314.32
2022,21,Kentucky,4 Conservation planning assessment,4,Conservation planning assessment,43437.71
2022,21,Kentucky,6 Other 1 - planning,6,Other 1 - planning,62495.23
2022,21,Kentucky,7 Structural,7,Structural,3177251.37
2022,21,Kentucky,8 Land management,8,Land management,2181940.03
2022,21,Kentucky,9 Vegetative,9,Vegetative,2905123.15
2022,21,Kentucky,10 Forest management,10,Forest management,472172.8
2022,21,Kentucky,12 Soil remediation,12,Soil remediation,3427.92
2022,21,Kentucky,13 Other 2 - improvement,13,Other 2 - improvement,528218.15
2022,22,Louisiana,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,2350.8
2022,22,Louisiana,6 Other 1 - planning,6,Other 1 - planning,4834.78
2022,22,Louisiana,7 Structural,7,Structural,3497712.42
2022,22,Louisiana,8 Land management,8,Land management,4338897.72
2022,22,Louisiana,9 Vegetative,9,Vegetative,4864526.73
2022,22,Louisiana,10 Forest management,10,Forest management,910956.75
2022,22,Louisiana,12 Soil remediation,12,Soil remediation,161822.41
2022,22,Louisiana,13 Other 2 - improvement,13,Other 2 - improvement,27263.04
2022,23,Maine,4 Conservation planning assessment,4,Conservation planning assessment,100392.75
2022,23,Maine,6 Other 1 - planning,6,Other 1 - planning,175121.64
2022,23,Maine,7 Structural,7,Structural,3565351.55
2022,23,Maine,8 Land management,8,Land management,1834601.94
2022,23,Maine,9 Vegetative,9,Vegetative,346046.08
2022,23,Maine,10 Forest management,10,Forest management,432090.89
2022,23,Maine,12 Soil remediation,12,Soil remediation,21696.31
2022,23,Maine,13 Other 2 - improvement,13,Other 2 - improvement,54081.5
2022,24,Maryland,6 Other 1 - planning,6,Other 1 - planning,13284.79
2022,24,Maryland,7 Structural,7,Structural,2178697.11
2022,24,Maryland,8 Land management,8,Land management,1383152.16
2022,24,Maryland,9 Vegetative,9,Vegetative,121306.11
2022,24,Maryland,10 Forest management,10,Forest management,63315.74
2022,24,Maryland,12 Soil remediation,12,Soil remediation,65416.28
2022,24,Maryland,13 Other 2 - improvement,13,Other 2 - improvement,454615.89
2022,25,Massachusetts,4 Conservation planning assessment,4,Conservation planning assessment,22176.9
2022,25,Massachusetts,6 Other 1 - planning,6,Other 1 - planning,24474.86
2022,25,Massachusetts,7 Structural,7,Structural,690095.81
2022,25,Massachusetts,8 Land management,8,Land management,440258.88
2022,25,Massachusetts,9 Vegetative,9,Vegetative,76696.32
2022,25,Massachusetts,10 Forest management,10,Forest management,63155.19
2022,25,Massachusetts,12 Soil remediation,12,Soil remediation,59907.65
2022,25,Massachusetts,13 Other 2 - improvement,13,Other 2 - improvement,232642.37
2022,26,Michigan,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,11366.83
2022,26,Michigan,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,4201.2
2022,26,Michigan,4 Conservation planning assessment,4,Conservation planning assessment,41101.08
2022,26,Michigan,6 Other 1 - planning,6,Other 1 - planning,325155
2022,26,Michigan,7 Structural,7,Structural,4989886.12
2022,26,Michigan,8 Land management,8,Land management,592576.33
2022,26,Michigan,9 Vegetative,9,Vegetative,2815642.39
2022,26,Michigan,10 Forest management,10,Forest management,377699.84
2022,26,Michigan,12 Soil remediation,12,Soil remediation,30775.02
2022,26,Michigan,13 Other 2 - improvement,13,Other 2 - improvement,281566.65
2022,27,Minnesota,4 Conservation planning assessment,4,Conservation planning assessment,91874.17
2022,27,Minnesota,6 Other 1 - planning,6,Other 1 - planning,14658.48
2022,27,Minnesota,7 Structural,7,Structural,7635286.09
2022,27,Minnesota,8 Land management,8,Land management,2403754.63
2022,27,Minnesota,9 Vegetative,9,Vegetative,2868910.31
2022,27,Minnesota,10 Forest management,10,Forest management,249296.12
2022,27,Minnesota,12 Soil remediation,12,Soil remediation,46070.13
2022,27,Minnesota,13 Other 2 - improvement,13,Other 2 - improvement,702424.05
2022,28,Mississippi,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,28274.55
2022,28,Mississippi,3 Soil health,3,Soil health,4412.86
2022,28,Mississippi,4 Conservation planning assessment,4,Conservation planning assessment,4771.55
2022,28,Mississippi,6 Other 1 - planning,6,Other 1 - planning,83064.53
2022,28,Mississippi,7 Structural,7,Structural,10591263.09
2022,28,Mississippi,8 Land management,8,Land management,6051711.68
2022,28,Mississippi,9 Vegetative,9,Vegetative,2364516.31
2022,28,Mississippi,10 Forest management,10,Forest management,2983626.02
2022,28,Mississippi,11 Soil testing,11,Soil testing,390.92
2022,28,Mississippi,12 Soil remediation,12,Soil remediation,64588.86
2022,28,Mississippi,13 Other 2 - improvement,13,Other 2 - improvement,400356.52
2022,29,Missouri,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,9675.98
2022,29,Missouri,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,343.17
2022,29,Missouri,4 Conservation planning assessment,4,Conservation planning assessment,72837.27
2022,29,Missouri,6 Other 1 - planning,6,Other 1 - planning,233891.63
2022,29,Missouri,7 Structural,7,Structural,6981232.11
2022,29,Missouri,8 Land management,8,Land management,2125946.09
2022,29,Missouri,9 Vegetative,9,Vegetative,7650754.54
2022,29,Missouri,10 Forest management,10,Forest management,347960.33
2022,29,Missouri,12 Soil remediation,12,Soil remediation,13836.54
2022,29,Missouri,13 Other 2 - improvement,13,Other 2 - improvement,919027.93
2022,30,Montana,7 Structural,7,Structural,4288102.86
2022,30,Montana,8 Land management,8,Land management,3231784.91
2022,30,Montana,9 Vegetative,9,Vegetative,997056.09
2022,30,Montana,10 Forest management,10,Forest management,1407457.88
2022,30,Montana,12 Soil remediation,12,Soil remediation,92921.21
2022,30,Montana,13 Other 2 - improvement,13,Other 2 - improvement,69480.47
2022,31,Nebraska,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,12994.7
2022,31,Nebraska,4 Conservation planning assessment,4,Conservation planning assessment,92175.57
2022,31,Nebraska,6 Other 1 - planning,6,Other 1 - planning,5119.2
2022,31,Nebraska,7 Structural,7,Structural,7089439.31
2022,31,Nebraska,8 Land management,8,Land management,2426747.32
2022,31,Nebraska,9 Vegetative,9,Vegetative,2394374.19
2022,31,Nebraska,10 Forest management,10,Forest management,238143.47
2022,31,Nebraska,12 Soil remediation,12,Soil remediation,30168.05
2022,31,Nebraska,13 Other 2 - improvement,13,Other 2 - improvement,202147.38
2022,32,Nevada,7 Structural,7,Structural,935507.51
2022,32,Nevada,8 Land management,8,Land management,574308.21
2022,32,Nevada,9 Vegetative,9,Vegetative,200846.07
2022,32,Nevada,10 Forest management,10,Forest management,8144.41
2022,32,Nevada,13 Other 2 - improvement,13,Other 2 - improvement,6395.36
2022,33,New Hampshire,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,12377.7
2022,33,New Hampshire,6 Other 1 - planning,6,Other 1 - planning,81974.61
2022,33,New Hampshire,7 Structural,7,Structural,259479.36
2022,33,New Hampshire,8 Land management,8,Land management,870472.96
2022,33,New Hampshire,9 Vegetative,9,Vegetative,332338.64
2022,33,New Hampshire,10 Forest management,10,Forest management,217358.57
2022,33,New Hampshire,12 Soil remediation,12,Soil remediation,23722.41
2022,33,New Hampshire,13 Other 2 - improvement,13,Other 2 - improvement,3226.12
2022,34,New Jersey,4 Conservation planning assessment,4,Conservation planning assessment,23171.91
2022,34,New Jersey,6 Other 1 - planning,6,Other 1 - planning,80234.55
2022,34,New Jersey,7 Structural,7,Structural,579718.7
2022,34,New Jersey,8 Land management,8,Land management,209508.65
2022,34,New Jersey,9 Vegetative,9,Vegetative,925517.19
2022,34,New Jersey,10 Forest management,10,Forest management,94811.19
2022,34,New Jersey,12 Soil remediation,12,Soil remediation,10914.31
2022,34,New Jersey,13 Other 2 - improvement,13,Other 2 - improvement,161261.76
2022,35,New Mexico,7 Structural,7,Structural,5547124.53
2022,35,New Mexico,8 Land management,8,Land management,2250526.44
2022,35,New Mexico,9 Vegetative,9,Vegetative,57914.98
2022,35,New Mexico,10 Forest management,10,Forest management,780782.99
2022,35,New Mexico,12 Soil remediation,12,Soil remediation,364.82
2022,35,New Mexico,13 Other 2 - improvement,13,Other 2 - improvement,13296.57
2022,36,New York,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,2115.72
2022,36,New York,4 Conservation planning assessment,4,Conservation planning assessment,45151.11
2022,36,New York,6 Other 1 - planning,6,Other 1 - planning,25168.92
2022,36,New York,7 Structural,7,Structural,5254769.48
2022,36,New York,8 Land management,8,Land management,1305905.13
2022,36,New York,9 Vegetative,9,Vegetative,139115.85
2022,36,New York,10 Forest management,10,Forest management,174279.93
2022,36,New York,12 Soil remediation,12,Soil remediation,2211.89
2022,36,New York,13 Other 2 - improvement,13,Other 2 - improvement,136594.86
2022,37,North Carolina,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,3033.75
2022,37,North Carolina,4 Conservation planning assessment,4,Conservation planning assessment,55220
2022,37,North Carolina,6 Other 1 - planning,6,Other 1 - planning,39398.67
2022,37,North Carolina,7 Structural,7,Structural,11199672.38
2022,37,North Carolina,8 Land management,8,Land management,1028991.87
2022,37,North Carolina,9 Vegetative,9,Vegetative,841646.35
2022,37,North Carolina,10 Forest management,10,Forest management,1242488.32
2022,37,North Carolina,12 Soil remediation,12,Soil remediation,16022.69
2022,37,North Carolina,13 Other 2 - improvement,13,Other 2 - improvement,177099.86
2022,38,North Dakota,7 Structural,7,Structural,3158871.72
2022,38,North Dakota,8 Land management,8,Land management,1432384.48
2022,38,North Dakota,9 Vegetative,9,Vegetative,1413226.88
2022,38,North Dakota,10 Forest management,10,Forest management,16707
2022,38,North Dakota,12 Soil remediation,12,Soil remediation,323922.13
2022,38,North Dakota,13 Other 2 - improvement,13,Other 2 - improvement,11961.75
2022,39,Ohio,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,140071.83
2022,39,Ohio,4 Conservation planning assessment,4,Conservation planning assessment,4713.3
2022,39,Ohio,6 Other 1 - planning,6,Other 1 - planning,132159.51
2022,39,Ohio,7 Structural,7,Structural,9244954.2
2022,39,Ohio,8 Land management,8,Land management,1908133.37
2022,39,Ohio,9 Vegetative,9,Vegetative,3370725.34
2022,39,Ohio,10 Forest management,10,Forest management,172479.78
2022,39,Ohio,12 Soil remediation,12,Soil remediation,116602.43
2022,39,Ohio,13 Other 2 - improvement,13,Other 2 - improvement,101713.47
2022,40,Oklahoma,6 Other 1 - planning,6,Other 1 - planning,4552.18
2022,40,Oklahoma,7 Structural,7,Structural,3115122.69
2022,40,Oklahoma,8 Land management,8,Land management,1762340.87
2022,40,Oklahoma,9 Vegetative,9,Vegetative,1454500.37
2022,40,Oklahoma,10 Forest management,10,Forest management,531325.76
2022,40,Oklahoma,12 Soil remediation,12,Soil remediation,127199.11
2022,40,Oklahoma,13 Other 2 - improvement,13,Other 2 - improvement,50891.68
2022,41,Oregon,4 Conservation planning assessment,4,Conservation planning assessment,46471.25
2022,41,Oregon,6 Other 1 - planning,6,Other 1 - planning,62470.17
2022,41,Oregon,7 Structural,7,Structural,3357266.18
2022,41,Oregon,8 Land management,8,Land management,2188250.65
2022,41,Oregon,9 Vegetative,9,Vegetative,75673.54
2022,41,Oregon,10 Forest management,10,Forest management,3799733.1
2022,41,Oregon,12 Soil remediation,12,Soil remediation,16872.84
2022,41,Oregon,13 Other 2 - improvement,13,Other 2 - improvement,64325.21
2022,42,Pennsylvania,4 Conservation planning assessment,4,Conservation planning assessment,50517.04
2022,42,Pennsylvania,6 Other 1 - planning,6,Other 1 - planning,94665.59
2022,42,Pennsylvania,7 Structural,7,Structural,7702344.19
2022,42,Pennsylvania,8 Land management,8,Land management,2486584.96
2022,42,Pennsylvania,9 Vegetative,9,Vegetative,914388.93
2022,42,Pennsylvania,10 Forest management,10,Forest management,241075.31
2022,42,Pennsylvania,12 Soil remediation,12,Soil remediation,3257.12
2022,42,Pennsylvania,13 Other 2 - improvement,13,Other 2 - improvement,83005.37
2022,44,Rhode Island,6 Other 1 - planning,6,Other 1 - planning,42722.85
2022,44,Rhode Island,7 Structural,7,Structural,299935.08
2022,44,Rhode Island,8 Land management,8,Land management,1131533.24
2022,44,Rhode Island,9 Vegetative,9,Vegetative,14929.19
2022,44,Rhode Island,10 Forest management,10,Forest management,97479.71
2022,45,South Carolina,4 Conservation planning assessment,4,Conservation planning assessment,63168.39
2022,45,South Carolina,6 Other 1 - planning,6,Other 1 - planning,157870.46
2022,45,South Carolina,7 Structural,7,Structural,3678907.83
2022,45,South Carolina,8 Land management,8,Land management,1875377.75
2022,45,South Carolina,9 Vegetative,9,Vegetative,1513335.1
2022,45,South Carolina,10 Forest management,10,Forest management,2766679.98
2022,45,South Carolina,12 Soil remediation,12,Soil remediation,46428.62
2022,45,South Carolina,13 Other 2 - improvement,13,Other 2 - improvement,2710935.11
2022,46,South Dakota,7 Structural,7,Structural,5345172.45
2022,46,South Dakota,8 Land management,8,Land management,2237069.53
2022,46,South Dakota,9 Vegetative,9,Vegetative,782592
2022,46,South Dakota,10 Forest management,10,Forest management,125969.82
2022,46,South Dakota,12 Soil remediation,12,Soil remediation,214947.39
2022,46,South Dakota,13 Other 2 - improvement,13,Other 2 - improvement,289710.6
2022,47,Tennessee,4 Conservation planning assessment,4,Conservation planning assessment,51920.87
2022,47,Tennessee,6 Other 1 - planning,6,Other 1 - planning,91269.59
2022,47,Tennessee,7 Structural,7,Structural,4655279.34
2022,47,Tennessee,8 Land management,8,Land management,2932543.59
2022,47,Tennessee,9 Vegetative,9,Vegetative,6348497.51
2022,47,Tennessee,10 Forest management,10,Forest management,449807.37
2022,47,Tennessee,13 Other 2 - improvement,13,Other 2 - improvement,50223.52
2022,48,Texas,6 Other 1 - planning,6,Other 1 - planning,23844.08
2022,48,Texas,7 Structural,7,Structural,11540742.58
2022,48,Texas,8 Land management,8,Land management,17599713.6
2022,48,Texas,9 Vegetative,9,Vegetative,1971454.25
2022,48,Texas,10 Forest management,10,Forest management,3088280.59
2022,48,Texas,12 Soil remediation,12,Soil remediation,280014.07
2022,48,Texas,13 Other 2 - improvement,13,Other 2 - improvement,285205.27
2022,49,Utah,6 Other 1 - planning,6,Other 1 - planning,2370.9
2022,49,Utah,7 Structural,7,Structural,5369846.58
2022,49,Utah,8 Land management,8,Land management,1844326.66
2022,49,Utah,9 Vegetative,9,Vegetative,68083.61
2022,49,Utah,10 Forest management,10,Forest management,986223.82
2022,49,Utah,11 Soil testing,11,Soil testing,298.78
2022,49,Utah,12 Soil remediation,12,Soil remediation,7538.17
2022,49,Utah,13 Other 2 - improvement,13,Other 2 - improvement,117489.73
2022,50,Vermont,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,5157.38
2022,50,Vermont,6 Other 1 - planning,6,Other 1 - planning,165429.8
2022,50,Vermont,7 Structural,7,Structural,1976339.61
2022,50,Vermont,8 Land management,8,Land management,1087205.85
2022,50,Vermont,9 Vegetative,9,Vegetative,639881.98
2022,50,Vermont,10 Forest management,10,Forest management,35798.11
2022,50,Vermont,11 Soil testing,11,Soil testing,1942.07
2022,50,Vermont,12 Soil remediation,12,Soil remediation,3991.67
2022,50,Vermont,13 Other 2 - improvement,13,Other 2 - improvement,40687.64
2022,51,Virginia,6 Other 1 - planning,6,Other 1 - planning,60106.07
2022,51,Virginia,7 Structural,7,Structural,4183773.92
2022,51,Virginia,8 Land management,8,Land management,2675473.83
2022,51,Virginia,9 Vegetative,9,Vegetative,1327751.24
2022,51,Virginia,10 Forest management,10,Forest management,242150.02
2022,51,Virginia,12 Soil remediation,12,Soil remediation,190259.48
2022,51,Virginia,13 Other 2 - improvement,13,Other 2 - improvement,7158.09
2022,53,Washington,4 Conservation planning assessment,4,Conservation planning assessment,27925.7
2022,53,Washington,6 Other 1 - planning,6,Other 1 - planning,37136.1
2022,53,Washington,7 Structural,7,Structural,2594501.04
2022,53,Washington,8 Land management,8,Land management,3837930.81
2022,53,Washington,9 Vegetative,9,Vegetative,1038362.89
2022,53,Washington,10 Forest management,10,Forest management,1518054.77
2022,53,Washington,12 Soil remediation,12,Soil remediation,2352910.93
2022,53,Washington,13 Other 2 - improvement,13,Other 2 - improvement,36795.4
2022,54,West Virginia,4 Conservation planning assessment,4,Conservation planning assessment,156516.88
2022,54,West Virginia,6 Other 1 - planning,6,Other 1 - planning,26321.39
2022,54,West Virginia,7 Structural,7,Structural,1062624.16
2022,54,West Virginia,8 Land management,8,Land management,919618.64
2022,54,West Virginia,9 Vegetative,9,Vegetative,54681.41
2022,54,West Virginia,10 Forest management,10,Forest management,164954.14
2022,54,West Virginia,13 Other 2 - improvement,13,Other 2 - improvement,49604.13
2022,55,Wisconsin,1 Comprehensive Nutrient Mgt.,1,Comprehensive Nutrient Mgt.,5419.58
2022,55,Wisconsin,2 Resource-conserving crop rotation,2,Resource-conserving crop rotation,14338.32
2022,55,Wisconsin,4 Conservation planning assessment,4,Conservation planning assessment,130370.62
2022,55,Wisconsin,6 Other 1 - planning,6,Other 1 - planning,137719.55
2022,55,Wisconsin,7 Structural,7,Structural,8293972.05
2022,55,Wisconsin,8 Land management,8,Land management,2675491.73
2022,55,Wisconsin,9 Vegetative,9,Vegetative,4927656.97
2022,55,Wisconsin,10 Forest management,10,Forest management,362897.26
2022,55,Wisconsin,12 Soil remediation,12,Soil remediation,95591.16
2022,55,Wisconsin,13 Other 2 - improvement,13,Other 2 - improvement,415644.29
2022,56,Wyoming,7 Structural,7,Structural,3918307.03
2022,56,Wyoming,8 Land management,8,Land management,1437592.59
2022,56,Wyoming,9 Vegetative,9,Vegetative,82177.54
2022,56,Wyoming,10 Forest management,10,Forest management,257939.39
2022,56,Wyoming,13 Other 2 - improvement,13,Other 2 - improvement,100311.69
