State Code,County Code,State Name,County Name,Crop Code,Crop Name,Crop Type,Crop Type Name,Intended Use,Planted Total,Prevented Total,Failed Total,Volunteer Total,Not Planted Total,Plant and Fail Total,Planted Irrigated,Prevented Irrigated,Failed Irrigated,Volunteer Irrigated,Not Planted Irrigated,Plant and Fail Irrigated,Planted Nonirrigated,Prevented Nonirrigated,Failed Nonirrigated,Volunteer Nonirrigated,Not Planted Nonirrigated,Plant and Fail Nonirrigated
01,003,ALABAMA,BALDWIN,1010,NURSERY,FLD,FIELD,  ,107.5,0,0,0,0,107.5,64.5,0,0,0,0,64.5,43,0,0,0,0,43
01,003,ALABAMA,BALDWIN,2006,WETLAND RESERVE PROGRAM,,,  ,0,0,0,0,68.4,0,0,0,0,0,0,0,0,0,0,0,68.4,0
01,003,ALABAMA,BALDWIN,7321,CHRISTMAS TREES,ARI,ARIZONA CYPRESS,FH,0.4,0,0,0,0,0.4,0.4,0,0,0,0,0.4,0,0,0,0,0,0
01,003,ALABAMA,BALDWIN,7321,CHRISTMAS TREES,LEY,LEYLAND,FH,15.05,0,0,0,0,15.05,3.5,0,0,0,0,3.5,11.55,0,0,0,0,11.55
01,003,ALABAMA,BALDWIN,7321,CHRISTMAS TREES,RED,RED CEDAR,FH,0.3,0,0,0,0,0.3,0.3,0,0,0,0,0.3,0,0,0,0,0,0
01,003,ALABAMA,BALDWIN,7321,CHRISTMAS TREES,VAP,VA PINE,FH,10.55,0,0,0,0,10.55,0,0,0,0,0,0,10.55,0,0,0,0,10.55
01,003,ALABAMA,BALDWIN,7506,TREES- Timber,,,  ,871.3,0,0,0,0,871.3,0,0,0,0,0,0,871.3,0,0,0,0,871.3
01,003,ALABAMA,BALDWIN,9033,PERENNIAL PEANUTS,,,FG,100.9,0,0,0,0,100.9,0,0,0,0,0,0,100.9,0,0,0,0,100.9
01,005,ALABAMA,BARBOUR,0011,WHEAT,SRW,SOFT RED WINTER,GR,394.2,0,0,0,0,394.2,168,0,0,0,0,168,226.2,0,0,0,0,226.2
01,005,ALABAMA,BARBOUR,0011,WHEAT,SRW,SOFT RED WINTER,GZ,550.8,0,0,0,0,550.8,0,0,0,0,0,0,550.8,0,0,0,0,550.8
01,005,ALABAMA,BARBOUR,0016,OATS,WTR,WINTER,GR,214,0,0,0,0,214,0,0,0,0,0,0,214,0,0,0,0,214
01,005,ALABAMA,BARBOUR,0016,OATS,WTR,WINTER,GZ,77.8,0,0,0,0,77.8,0,0,0,0,0,0,77.8,0,0,0,0,77.8
01,005,ALABAMA,BARBOUR,0016,OATS,WTR,WINTER,SD,73.3,0,0,0,0,73.3,0,0,0,0,0,0,73.3,0,0,0,0,73.3
01,005,ALABAMA,BARBOUR,0021,"COTTON, Upland",,,  ,5178.3,0,24.2,0,0,5202.5,959.3,0,0,0,0,959.3,4219,0,24.2,0,0,4243.2
01,005,ALABAMA,BARBOUR,0041,CORN,SWT,SWEET,FH,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5
01,005,ALABAMA,BARBOUR,0041,CORN,YEL,YELLOW,GR,2825.9,0,119.6,0,0,2945.5,797.2,0,0,0,0,797.2,2028.7,0,119.6,0,0,2148.3
01,005,ALABAMA,BARBOUR,0051,SORGHUM,GRS,GRAIN,GR,356.4,0,0,0,0,356.4,30,0,0,0,0,30,326.4,0,0,0,0,326.4
01,005,ALABAMA,BARBOUR,0053,GRAPES,MUS,MUSCADINE,FH,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
01,005,ALABAMA,BARBOUR,0075,PEANUTS,RUN,RUNNER PEANUTS,NP,4292.5,45.4,0,0,0,4292.5,915.2,0,0,0,0,915.2,3377.3,45.4,0,0,0,3377.3
01,005,ALABAMA,BARBOUR,0080,MILLET,COM,COMMON,FG,17.9,0,0,0,0,17.9,0,0,0,0,0,0,17.9,0,0,0,0,17.9
01,005,ALABAMA,BARBOUR,0080,MILLET,COM,COMMON,GZ,6.4,0,0,0,0,6.4,0,0,0,0,0,0,6.4,0,0,0,0,6.4
01,005,ALABAMA,BARBOUR,0080,MILLET,COM,COMMON,SD,15,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,15
01,005,ALABAMA,BARBOUR,0081,SOYBEANS,COM,COMMON,GR,976.1,0,0,0,0,976.1,20,0,0,0,0,20,956.1,0,0,0,0,956.1
01,005,ALABAMA,BARBOUR,0094,RYE,,,FG,10.4,0,0,0,0,10.4,0,0,0,0,0,0,10.4,0,0,0,0,10.4
01,005,ALABAMA,BARBOUR,0094,RYE,,,SD,16,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16
01,005,ALABAMA,BARBOUR,0099,CRP,,,1 ,122.2,0,0,0,0,122.2,0,0,0,0,0,0,122.2,0,0,0,0,122.2
01,005,ALABAMA,BARBOUR,0099,CRP,,,10,221.8,0,0,0,0,221.8,0,0,0,0,0,0,221.8,0,0,0,0,221.8
01,005,ALABAMA,BARBOUR,0099,CRP,,,11,6843.1,0,0,0,33.6,6843.1,0,0,0,0,0,0,6843.1,0,0,0,33.6,6843.1
01,005,ALABAMA,BARBOUR,0099,CRP,,,12,13,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,13
01,005,ALABAMA,BARBOUR,0099,CRP,,,3 ,9163.7,0,0,0,0,9163.7,0,0,0,0,0,0,9163.7,0,0,0,0,9163.7
01,005,ALABAMA,BARBOUR,0099,CRP,,,30,905.7,0,0,0,0,905.7,0,0,0,0,0,0,905.7,0,0,0,0,905.7
01,005,ALABAMA,BARBOUR,0099,CRP,,,46,2.6,0,0,0,0,2.6,0,0,0,0,0,0,2.6,0,0,0,0,2.6
01,005,ALABAMA,BARBOUR,0099,CRP,,,64,457.3,0,0,0,0,457.3,0,0,0,0,0,0,457.3,0,0,0,0,457.3
01,005,ALABAMA,BARBOUR,0101,FALLOW,,,  ,25.2,0,0,0,9125.04,25.2,0,0,0,0,0,0,25.2,0,0,0,9125.04,25.2
01,005,ALABAMA,BARBOUR,0102,GRASS,BCS,COASTAL BERMUDA,FG,4398.5,0,0,0,0,4398.5,97.2,0,0,0,0,97.2,4301.3,0,0,0,0,4301.3
01,005,ALABAMA,BARBOUR,0102,GRASS,BCS,COASTAL BERMUDA,GZ,20.3,0,0,0,0,20.3,0,0,0,0,0,0,20.3,0,0,0,0,20.3
01,005,ALABAMA,BARBOUR,0102,GRASS,BCS,COASTAL BERMUDA,LS,4.7,0,0,0,0,4.7,0,0,0,0,0,0,4.7,0,0,0,0,4.7
01,005,ALABAMA,BARBOUR,0102,GRASS,BHI,BAHIA,FG,5292.3,0,0,0,0,5292.3,0,0,0,0,0,0,5292.3,0,0,0,0,5292.3
01,005,ALABAMA,BARBOUR,0102,GRASS,BHI,BAHIA,GZ,22015.28,0,0,0,0,22015.28,177,0,0,0,0,177,21838.28,0,0,0,0,21838.28
01,005,ALABAMA,BARBOUR,0102,GRASS,BHI,BAHIA,LS,299.7,0,0,0,0,299.7,0,0,0,0,0,0,299.7,0,0,0,0,299.7
01,005,ALABAMA,BARBOUR,0102,GRASS,BHI,BAHIA,SD,453.5,0,0,0,0,453.5,0,0,0,0,0,0,453.5,0,0,0,0,453.5
01,005,ALABAMA,BARBOUR,0102,GRASS,NAG,NATIVE,GZ,26.5,0,0,0,55.4,26.5,0,0,0,0,0,0,26.5,0,0,0,55.4,26.5
01,005,ALABAMA,BARBOUR,0102,GRASS,TUR,TURF,LS,34.5,0,0,0,0,34.5,0,0,0,0,0,0,34.5,0,0,0,0,34.5
01,005,ALABAMA,BARBOUR,0105,TURN AREAS,,,  ,0,0,0,0,1465.22,0,0,0,0,0,0,0,0,0,0,0,1465.22,0
01,005,ALABAMA,BARBOUR,0108,BLUEBERRIES,RAB,RABBITEYE BLUEBERRIES,FH,26.4,0,0,0,0,26.4,21,0,0,0,0,21,5.4,0,0,0,0,5.4
01,005,ALABAMA,BARBOUR,0146,PECANS,IMP,IMPROVED PECANS,  ,266.18,0,0,0,0,266.18,0,0,0,0,0,0,266.18,0,0,0,0,266.18
01,005,ALABAMA,BARBOUR,0645,CHUFES,,,SD,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
01,005,ALABAMA,BARBOUR,0757,WATERMELON,JUB,JUBILEE,FH,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
01,005,ALABAMA,BARBOUR,0772,HOME GARDEN,,,  ,17.9,0,0,0,0,17.9,0,0,0,0,0,0,17.9,0,0,0,0,17.9
01,005,ALABAMA,BARBOUR,0777,WILDLIFE FOOD PLOT,,,  ,45.3,0,0,0,0,45.3,0,0,0,0,0,0,45.3,0,0,0,0,45.3
01,005,ALABAMA,BARBOUR,7506,TREES- Timber,,,  ,5954.9,0,0,0,0,5954.9,0,0,0,0,0,0,5954.9,0,0,0,0,5954.9
01,007,ALABAMA,BIBB,0021,"COTTON, Upland",,,  ,115.3,0,0,0,0,115.3,0,0,0,0,0,0,115.3,0,0,0,0,115.3
01,007,ALABAMA,BIBB,0041,CORN,YEL,YELLOW,GR,32.1,0,0,0,0,32.1,0,0,0,0,0,0,32.1,0,0,0,0,32.1
01,007,ALABAMA,BIBB,0081,SOYBEANS,COM,COMMON,GR,143.5,67.4,0,0,0,143.5,0,0,0,0,0,0,143.5,67.4,0,0,0,143.5
01,007,ALABAMA,BIBB,0094,RYE,,,FG,53.5,0,0,0,0,53.5,0,0,0,0,0,0,53.5,0,0,0,0,53.5
01,007,ALABAMA,BIBB,0094,RYE,,,GZ,4.5,0,0,0,0,4.5,0,0,0,0,0,0,4.5,0,0,0,0,4.5
01,007,ALABAMA,BIBB,0099,CRP,,,10,256.38,0,0,0,0,256.38,0,0,0,0,0,0,256.38,0,0,0,0,256.38
01,007,ALABAMA,BIBB,0099,CRP,,,11,113.27,0,0,2.52,0,113.27,0,0,0,0,0,0,113.27,0,0,2.52,0,113.27
01,007,ALABAMA,BIBB,0099,CRP,,,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
01,007,ALABAMA,BIBB,0099,CRP,,,22,8.5,0,0,74.72,0,8.5,0,0,0,0,0,0,8.5,0,0,74.72,0,8.5
01,007,ALABAMA,BIBB,0099,CRP,,,49,0,0,0,0,352.5,0,0,0,0,0,0,0,0,0,0,0,352.5,0
01,007,ALABAMA,BIBB,0101,FALLOW,,,  ,0,0,0,1.7,4.4,0,0,0,0,0,0,0,0,0,0,1.7,4.4,0
01,007,ALABAMA,BIBB,0102,GRASS,BAH,BAHALIA,FG,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0
01,007,ALABAMA,BIBB,0102,GRASS,BAH,BAHALIA,GZ,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,119,0,0
01,007,ALABAMA,BIBB,0102,GRASS,BCM,COMMON BERMUDA,FG,72.2,0,0,42.4,0,72.2,0,0,0,42.4,0,0,72.2,0,0,0,0,72.2
01,007,ALABAMA,BIBB,0102,GRASS,BCM,COMMON BERMUDA,GZ,12.1,0,0,0,0,12.1,0,0,0,0,0,0,12.1,0,0,0,0,12.1
01,007,ALABAMA,BIBB,0102,GRASS,BCS,COASTAL BERMUDA,FG,645.7,0,0,5.7,0,645.7,0,0,0,0,0,0,645.7,0,0,5.7,0,645.7
01,007,ALABAMA,BIBB,0102,GRASS,BCS,COASTAL BERMUDA,GZ,1043.7,0,0,12.3,0,1043.7,0,0,0,0,0,0,1043.7,0,0,12.3,0,1043.7
01,007,ALABAMA,BIBB,0102,GRASS,BHI,BAHIA,FG,645.3,0,0,4.4,0,645.3,0,0,0,0,0,0,645.3,0,0,4.4,0,645.3
01,007,ALABAMA,BIBB,0102,GRASS,BHI,BAHIA,GZ,1573,0,0,51.9,0,1573,3.7,0,0,0,0,3.7,1569.3,0,0,51.9,0,1569.3
01,007,ALABAMA,BIBB,0102,GRASS,CRG,CRABGRASS,FG,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0
01,007,ALABAMA,BIBB,0102,GRASS,DAL,DALLIS,FG,71.4,0,0,0,0,71.4,0,0,0,0,0,0,71.4,0,0,0,0,71.4
01,007,ALABAMA,BIBB,0102,GRASS,DAL,DALLIS,GZ,16.3,0,0,0,0,16.3,0,0,0,0,0,0,16.3,0,0,0,0,16.3
01,007,ALABAMA,BIBB,0102,GRASS,JOH,JOHNSON,FG,30.9,0,0,89.2,0,30.9,0,0,0,0,0,0,30.9,0,0,89.2,0,30.9
01,007,ALABAMA,BIBB,0102,GRASS,JOH,JOHNSON,GZ,150.1,0,0,102.52,0,150.1,0,0,0,0,0,0,150.1,0,0,102.52,0,150.1
01,007,ALABAMA,BIBB,0102,GRASS,NAG,NATIVE,FG,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
01,007,ALABAMA,BIBB,0102,GRASS,NAG,NATIVE,GZ,0,0,0,117.3,0,0,0,0,0,0,0,0,0,0,0,117.3,0,0
01,007,ALABAMA,BIBB,0772,HOME GARDEN,,,  ,1.5,0,0,2.9,0,1.5,0,0,0,0,0,0,1.5,0,0,2.9,0,1.5
01,007,ALABAMA,BIBB,0776,WATER IMPOUNDMENT STRUCTURE,,,  ,13.8,0,0,0,0,13.8,0,0,0,0,0,0,13.8,0,0,0,0,13.8
01,007,ALABAMA,BIBB,0777,WILDLIFE FOOD PLOT,,,  ,29.6,0,0,24,0,29.6,0,0,0,0,0,0,29.6,0,0,24,0,29.6
01,007,ALABAMA,BIBB,7506,TREES- Timber,,,  ,571.1,0,0,505.01,0,571.1,23.2,0,0,11.4,0,23.2,547.9,0,0,493.61,0,547.9
01,009,ALABAMA,BLOUNT,0011,WHEAT,SRW,SOFT RED WINTER,GR,24.4,0,0,0,0,24.4,0,0,0,0,0,0,24.4,0,0,0,0,24.4
01,009,ALABAMA,BLOUNT,0021,"COTTON, Upland",,,  ,1732.4,0,31.3,0,0,1763.7,0,0,0,0,0,0,1732.4,0,31.3,0,0,1763.7
01,009,ALABAMA,BLOUNT,0027,ALFALFA,,,FG,17,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,17
01,009,ALABAMA,BLOUNT,0034,PEACHES,CLI,CLING PEACHES,FH,25.6,0,0,0,0,25.6,0,0,0,0,0,0,25.6,0,0,0,0,25.6
01,009,ALABAMA,BLOUNT,0034,PEACHES,FRE,FREESTONE PEACHES,FH,21.3,0,0,0,0,21.3,0,0,0,0,0,0,21.3,0,0,0,0,21.3
01,009,ALABAMA,BLOUNT,0041,CORN,SWT,SWEET,FH,5.1,0,0,0,0,5.1,4.6,0,0,0,0,4.6,0.5,0,0,0,0,0.5
01,009,ALABAMA,BLOUNT,0041,CORN,YEL,YELLOW,FG,41.5,0,0,0,0,41.5,0,0,0,0,0,0,41.5,0,0,0,0,41.5
01,009,ALABAMA,BLOUNT,0041,CORN,YEL,YELLOW,GR,790.6,0,0,0,0,790.6,0,0,0,0,0,0,790.6,0,0,0,0,790.6
01,009,ALABAMA,BLOUNT,0047,BEANS,BUT,BUTTER,FH,36.6,0,0,0,0,36.6,0,0,0,0,0,0,36.6,0,0,0,0,36.6
01,009,ALABAMA,BLOUNT,0047,BEANS,GRN,GREEN,FH,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0047,BEANS,PLE,POLE,FH,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0067,PEAS,ENG,ENGLISH/GARDEN,FH,1.5,0,0,0,0,1.5,1.5,0,0,0,0,1.5,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0067,PEAS,PHL,PURPLE HULL,FH,4.5,0,0,0,0,4.5,3,0,0,0,0,3,1.5,0,0,0,0,1.5
01,009,ALABAMA,BLOUNT,0075,PEANUTS,RUN,RUNNER PEANUTS,GP,0.7,0,0,0,0,0.7,0,0,0,0,0,0,0.7,0,0,0,0,0.7
01,009,ALABAMA,BLOUNT,0075,PEANUTS,RUN,RUNNER PEANUTS,NP,374.2,0,0,0,0,374.2,0,0,0,0,0,0,374.2,0,0,0,0,374.2
01,009,ALABAMA,BLOUNT,0075,PEANUTS,SPE,SOUTHEAST SPANISH PEANUTS,NP,20,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,20
01,009,ALABAMA,BLOUNT,0075,PEANUTS,VAL,VALENCIA PEANUTS,GP,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0080,MILLET,COM,COMMON,FG,13.3,0,0,0,0,13.3,0,0,0,0,0,0,13.3,0,0,0,0,13.3
01,009,ALABAMA,BLOUNT,0081,SOYBEANS,COM,COMMON,GR,1834.4,0,0,0,0,1834.4,0,0,0,0,0,0,1834.4,0,0,0,0,1834.4
01,009,ALABAMA,BLOUNT,0083,PEPPERS,BAN,BANANA,FH,0.2,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0083,PEPPERS,GRN,GREEN BELL,FH,3.2,0,0,0,0,3.2,3.2,0,0,0,0,3.2,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0083,PEPPERS,JAL,JALAPENO,FH,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0083,PEPPERS,SER,SERRANO,FH,0.9,0,0,0,0,0.9,0.9,0,0,0,0,0.9,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0084,POTATOES,IRS,IRISH REDSKINNED POTATOES,FH,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5
01,009,ALABAMA,BLOUNT,0084,POTATOES,RED,REDS,FH,2.3,0,0,0,0,2.3,2.3,0,0,0,0,2.3,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0087,TOMATOES,GRP,GRAPE,FH,5.4,0,0,0,0,5.4,5.4,0,0,0,0,5.4,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0087,TOMATOES,HYB,HYBRID,FH,12.9,0,0,0,0,12.9,11.9,0,0,0,0,11.9,1,0,0,0,0,1
01,009,ALABAMA,BLOUNT,0087,TOMATOES,PLM,PLUM,FH,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0099,CRP,,,1 ,26.4,0,0,0,0,26.4,0,0,0,0,0,0,26.4,0,0,0,0,26.4
01,009,ALABAMA,BLOUNT,0099,CRP,,,10,411.4,0,0,0,0,411.4,0,0,0,0,0,0,411.4,0,0,0,0,411.4
01,009,ALABAMA,BLOUNT,0099,CRP,,,11,420.6,0,0,0,0,420.6,0,0,0,0,0,0,420.6,0,0,0,0,420.6
01,009,ALABAMA,BLOUNT,0099,CRP,,,12,3.5,0,0,0,0,3.5,0,0,0,0,0,0,3.5,0,0,0,0,3.5
01,009,ALABAMA,BLOUNT,0099,CRP,,,22,1.6,0,0,0,0,1.6,0,0,0,0,0,0,1.6,0,0,0,0,1.6
01,009,ALABAMA,BLOUNT,0099,CRP,,,3 ,183.5,0,0,0,0,183.5,0,0,0,0,0,0,183.5,0,0,0,0,183.5
01,009,ALABAMA,BLOUNT,0099,CRP,,,30,92.6,0,0,0,0,92.6,0,0,0,0,0,0,92.6,0,0,0,0,92.6
01,009,ALABAMA,BLOUNT,0099,CRP,,,38,1.4,0,0,0,0,1.4,0,0,0,0,0,0,1.4,0,0,0,0,1.4
01,009,ALABAMA,BLOUNT,0099,CRP,,,4 ,18.9,0,0,0,0,18.9,0,0,0,0,0,0,18.9,0,0,0,0,18.9
01,009,ALABAMA,BLOUNT,0099,CRP,,,46,100.8,0,0,0,0,100.8,0,0,0,0,0,0,100.8,0,0,0,0,100.8
01,009,ALABAMA,BLOUNT,0099,CRP,,,64,59.4,0,0,0,0,59.4,0,0,0,0,0,0,59.4,0,0,0,0,59.4
01,009,ALABAMA,BLOUNT,0101,FALLOW,,,  ,0,0,0,175.7,71.8,0,0,0,0,0,20,0,0,0,0,175.7,51.8,0
01,009,ALABAMA,BLOUNT,0102,GRASS,BCM,COMMON BERMUDA,FG,760.9,0,0,0,0,760.9,0,0,0,0,0,0,760.9,0,0,0,0,760.9
01,009,ALABAMA,BLOUNT,0102,GRASS,BCM,COMMON BERMUDA,GZ,1965.1,0,0,0,0,1965.1,0,0,0,0,0,0,1965.1,0,0,0,0,1965.1
01,009,ALABAMA,BLOUNT,0102,GRASS,BCM,COMMON BERMUDA,LS,2.5,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,2.5
01,009,ALABAMA,BLOUNT,0102,GRASS,BCS,COASTAL BERMUDA,FG,2857.4,0,0,0,0,2857.4,10,0,0,0,0,10,2847.4,0,0,0,0,2847.4
01,009,ALABAMA,BLOUNT,0102,GRASS,BCS,COASTAL BERMUDA,GZ,1181.8,0,0,0,0,1181.8,0,0,0,0,0,0,1181.8,0,0,0,0,1181.8
01,009,ALABAMA,BLOUNT,0102,GRASS,BGH,HYBRID BERMUDA,FG,113.9,0,0,0,0,113.9,0,0,0,0,0,0,113.9,0,0,0,0,113.9
01,009,ALABAMA,BLOUNT,0102,GRASS,BGH,HYBRID BERMUDA,GZ,25.7,0,0,0,0,25.7,0,0,0,0,0,0,25.7,0,0,0,0,25.7
01,009,ALABAMA,BLOUNT,0102,GRASS,BHI,BAHIA,FG,287.4,0,0,0,0,287.4,0,0,0,0,0,0,287.4,0,0,0,0,287.4
01,009,ALABAMA,BLOUNT,0102,GRASS,BHI,BAHIA,GZ,256.6,0,0,0,0,256.6,0,0,0,0,0,0,256.6,0,0,0,0,256.6
01,009,ALABAMA,BLOUNT,0102,GRASS,BHI,BAHIA,LS,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0
01,009,ALABAMA,BLOUNT,0102,GRASS,CRG,CRABGRASS,LS,5.6,0,0,0,0,5.6,0,0,0,0,0,0,5.6,0,0,0,0,5.6
01,009,ALABAMA,BLOUNT,0102,GRASS,FTA,FESCUE TALL,FG,1722,0,0,0,0,1722,0,0,0,0,0,0,1722,0,0,0,0,1722
01,009,ALABAMA,BLOUNT,0102,GRASS,FTA,FESCUE TALL,GZ,11169.2,0,0,0,0,11169.2,0,0,0,0,0,0,11169.2,0,0,0,0,11169.2
01,009,ALABAMA,BLOUNT,0102,GRASS,FTA,FESCUE TALL,LS,584.7,0,0,68.7,0,584.7,0,0,0,0,0,0,584.7,0,0,68.7,0,584.7
01,009,ALABAMA,BLOUNT,0102,GRASS,JOH,JOHNSON,FG,18,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,18
01,009,ALABAMA,BLOUNT,0102,GRASS,RAN,ANNUAL RYEGRASS,GZ,52.3,0,0,0,0,52.3,0,0,0,0,0,0,52.3,0,0,0,0,52.3
01,009,ALABAMA,BLOUNT,0105,TURN AREAS,,,  ,0,0,0,0,246.9,0,0,0,0,0,0,0,0,0,0,0,246.9,0
01,009,ALABAMA,BLOUNT,0110,BROCCOLI,,,FH,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0116,CABBAGE,HYB,HYBRID CABBAGE,FH,0.7,0,0,0,0,0.7,0.7,0,0,0,0,0.7,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0132,CUCUMBERS,COM,COMMON,FH,1.8,0,0,0,0,1.8,1.8,0,0,0,0,1.8,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0132,CUCUMBERS,PKL,PICKLING,FH,2.7,0,0,0,0,2.7,2.7,0,0,0,0,2.7,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0140,LETTUCE,LEF,LEAF LETTUCE,FH,0.6,0,0,0,0,0.6,0.6,0,0,0,0,0.6,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0142,ONIONS,SWE,SWEET EARLY,FH,2.5,0,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0154,STRAWBERRIES,,,FH,9.9,0,0,0,0,9.9,9.9,0,0,0,0,9.9,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0155,SQUASH,BTT,BUTTERNUT SQUASH,FH,2.3,0,0,0,0,2.3,2.3,0,0,0,0,2.3,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0155,SQUASH,SUM,SUMMER SQUASH,FH,7.9,0,0,0,0,7.9,7.9,0,0,0,0,7.9,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0155,SQUASH,ZUC,ZUCCHINI SQUASH,FH,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0156,POTATOES SWEET,BEA,BEAUREGARD,FH,8.9,0,0,0,0,8.9,2,0,0,0,0,2,6.9,0,0,0,0,6.9
01,009,ALABAMA,BLOUNT,0250,NECTARINES,,,FH,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
01,009,ALABAMA,BLOUNT,0254,PLUMS,ERL,EARLY,FH,2.1,0,0,0,0,2.1,0,0,0,0,0,0,2.1,0,0,0,0,2.1
01,009,ALABAMA,BLOUNT,0286,OKRA,,,FH,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5
01,009,ALABAMA,BLOUNT,0318,EGGPLANT,EUR,EUROPEAN,FH,0.4,0,0,0,0,0.4,0.4,0,0,0,0,0.4,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0757,WATERMELON,COM,COMMON,FH,17.1,0,0,0,0,17.1,1.5,0,0,0,0,1.5,15.6,0,0,0,0,15.6
01,009,ALABAMA,BLOUNT,0757,WATERMELON,JUB,JUBILEE,FH,8.1,0,0,0,0,8.1,0,0,0,0,0,0,8.1,0,0,0,0,8.1
01,009,ALABAMA,BLOUNT,0757,WATERMELON,SUG,ICE BOX/SUGAR BABIES,FH,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0759,CANTALOUPES,,,FH,4.3,0,0,0,0,4.3,4.3,0,0,0,0,4.3,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,0772,HOME GARDEN,,,  ,12.5,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,12.5
01,009,ALABAMA,BLOUNT,0777,WILDLIFE FOOD PLOT,,,  ,78.5,0,0,0,0,78.5,0,0,0,0,0,0,78.5,0,0,0,0,78.5
01,009,ALABAMA,BLOUNT,2007,WILDLIFE HABITAT INCENTIVE PROGRAM,,,  ,85.5,0,0,0,0,85.5,0,0,0,0,0,0,85.5,0,0,0,0,85.5
01,009,ALABAMA,BLOUNT,4000,GREENS,COL,COLLARDS,FH,12.2,0,0,0,0,12.2,0,0,0,0,0,0,12.2,0,0,0,0,12.2
01,009,ALABAMA,BLOUNT,4000,GREENS,TUR,TURNIP,FH,17.4,0,0,0,0,17.4,0,0,0,0,0,0,17.4,0,0,0,0,17.4
01,009,ALABAMA,BLOUNT,7158,TOMATILLOS,,,FH,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0
01,009,ALABAMA,BLOUNT,7506,TREES- Timber,,,  ,282.3,0,0,15.8,0,282.3,0,0,0,0,0,0,282.3,0,0,15.8,0,282.3
01,011,ALABAMA,BULLOCK,0011,WHEAT,SRW,SOFT RED WINTER,GR,573.9,0,0,0,0,573.9,0,0,0,0,0,0,573.9,0,0,0,0,573.9
01,011,ALABAMA,BULLOCK,0016,OATS,WTR,WINTER,GR,167.1,0,0,0,0,167.1,0,0,0,0,0,0,167.1,0,0,0,0,167.1
