year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
2014,Colorado,Saguache,131,41516,42470732,3402783,1950445,4217981,1.2395680241731548,2765643,1452338,21111.778625954197,66.6163166008286
2014,Colorado,San Miguel,3,597,46960,6962,4733,1866,0.26802642918701525,-363,2229,-121.0,-0.6080402010050251
2014,Colorado,Sedgwick,664,141513,37547337,4230621,2409406,2480909,0.5864172186541882,659694,1821215,993.5150602409639,4.661720124652859
2014,Colorado,Washington,1497,551650,77402224,11768503,6981382,4678596,0.39755234799192385,-108525,4787121,-72.49498997995993,-0.1967279978247077
2014,Colorado,Weld,1638,311178,99087747,12349989,7279834,4938630,0.39988942500272673,-131525,5070155,-80.2960927960928,-0.42266805493961657
2014,Colorado,Yuma,1283,613347,180478205,16873174,9765243,6455152,0.3825689227172078,-652779,7107931,-508.79111457521435,-1.0642898718017697
2014,Connecticut,All Other Counties,8,228,11917635,256207,218341,67209,0.2623230434765639,29343,37866,3667.875,128.69736842105263
2014,Connecticut,Fairfield,4,89,118338,22248,13890,68624,3.084501977705861,60266,8358,15066.5,677.1460674157304
2014,Connecticut,Hartford,111,5394,17996687,3626283,2203988,2044466,0.5637910775303527,622171,1422295,5605.144144144144,115.34501297738228
2014,Connecticut,Litchfield,24,3074,1555074,123215,79696,120546,0.9783386762975287,77027,43519,3209.4583333333335,25.05757970071568
2014,Connecticut,New Haven,21,792,2258135,257425,173844,41473,0.16110711857822665,-42108,83581,-2005.142857142857,-53.166666666666664
2014,Connecticut,New London,28,4352,1675657,96294,64692,1816,0.0188589112509606,-29786,31602,-1063.7857142857142,-6.844209558823529
2014,Connecticut,Tolland,27,3094,4446150,533291,308882,447204,0.8385740618161567,222795,224409,8251.666666666666,72.0087265675501
2014,Connecticut,Windham,38,6256,2438432,184721,121651,46297,0.25063203425706876,-16773,63070,-441.39473684210526,-2.681106138107417
2014,Delaware,All Other Counties,1,0,1609511,20345,20345,0,0.0,0,0,0.0,0.0
2014,Delaware,Kent,681,142021,50615092,4466407,2575196,543852,0.12176498917362434,-1347359,1891211,-1978.5007342143906,-9.487040648918118
2014,Delaware,New Castle,152,41114,15838099,1136160,677661,84194,0.07410399943669906,-374305,458499,-2462.532894736842,-9.104076470302086
2014,Delaware,Sussex,866,177662,59744066,5547135,3397413,592028,0.10672680581958074,-1557694,2149722,-1798.7228637413396,-8.76773873985433
2014,Florida,Alachua,99,17840,20088364,1392521,866699,1708817,1.227139123934217,1182995,525822,11949.444444444445,66.31137892376681
2014,Florida,All Other Counties,30,7448,14055358,385604,314235,10356,0.026856567877926577,-61013,71369,-2033.7666666666667,-8.19186358754028
2014,Florida,Bradford,6,818,411334,78419,39996,4831,0.061604968183730985,-33592,38423,-5598.666666666667,-41.06601466992665
2014,Florida,Brevard,38,235357,9327574,492095,311613,80941,0.1644824678161737,-99541,180482,-2619.5,-0.4229362202951261
2014,Florida,Broward,19,12002,2889831,157047,107285,206038,1.3119511993224957,156276,49762,8225.052631578947,13.020829861689718
2014,Florida,Calhoun,43,16649,5855415,832897,498904,781424,0.9382000415417513,447431,333993,10405.372093023256,26.874346807616075
2014,Florida,Charlotte,105,1502731,54285385,1843034,1134261,2345269,1.2725044681758448,1636496,708773,15585.67619047619,1.0890146007502342
2014,Florida,Citrus,15,4429,1669848,104077,59870,1136,0.010914995628236786,-43071,44207,-2871.4,-9.724768570783473
2014,Florida,Collier,178,4730149,185422812,7507718,5536342,1543260,0.20555646868995345,-428116,1971376,-2405.14606741573,-0.09050793114550937
2014,Florida,Columbia,48,14145,4572493,574356,315811,505494,0.8801057184046132,246949,258545,5144.770833333333,17.45839519264758
2014,Florida,De Soto,499,8475111,277124754,6805602,4834860,1364384,0.20047954611509752,-606358,1970742,-1215.1462925851704,-0.07154572960755322
2014,Florida,Dixie,15,10126,4148727,219132,123305,349750,1.5960699487067156,253923,95827,16928.2,25.076338139443017
2014,Florida,Escambia,108,24089,8986546,712943,470105,429394,0.6022837730365541,186556,242838,1727.3703703703704,7.744447673211839
2014,Florida,Flagler,16,4925,7201674,389783,246596,0,0.0,-143187,143187,-8949.1875,-29.073502538071065
2014,Florida,Franklin,15,1628,242368,42781,21813,2304,0.05385568359785886,-18664,20968,-1244.2666666666667,-11.464373464373464
2014,Florida,Gadsden,48,6546,26033807,783312,593840,182959,0.23357104193475908,-6513,189472,-135.6875,-0.9949587534372135
2014,Florida,Gilchrist,45,15513,9143155,806629,448352,354792,0.43984533162085665,-3485,358277,-77.44444444444444,-0.22465029330239153
2014,Florida,Glades,97,1188371,39193512,1158993,788389,65319,0.05635840768667283,-305285,370604,-3147.2680412371133,-0.25689368050886463
2014,Florida,Gulf,3,1872,271042,53586,28070,31563,0.589015787705744,6047,25516,2015.6666666666667,3.2302350427350426
2014,Florida,Hamilton,54,9525,4330476,342586,200132,54980,0.16048525041887293,-87474,142454,-1619.888888888889,-9.183622047244095
2014,Florida,Hardee,869,5068526,170704987,5043263,3517081,318900,0.06323287125815172,-1207282,1526182,-1389.277330264672,-0.23819193193445196
2014,Florida,Hendry,346,10012266,326980895,9282146,6517627,1898621,0.20454547903038803,-865898,2764519,-2502.5953757225434,-0.08648371907018851
2014,Florida,Hernando,20,23955,6947603,169902,148208,0,0.0,-21694,21694,-1084.7,-0.9056146942183261
2014,Florida,Highlands,648,7030834,206232463,5109992,3797092,771572,0.15099279998872797,-541328,1312900,-835.3827160493827,-0.07699342638440902
2014,Florida,Hillsborough,166,514801,33216374,2415644,1529964,1214152,0.50262041923396,328472,885680,1978.7469879518073,0.6380562586319762
2014,Florida,Holmes,143,20040,5981553,1504425,913361,1121842,0.7456948668095784,530778,591064,3711.7342657342656,26.485928143712574
2014,Florida,Indian River,320,5864960,135557702,3628739,2443950,155815,0.042939158754597674,-1028974,1184789,-3215.54375,-0.17544433380619817
2014,Florida,Jackson,426,84312,34293392,6768121,4086724,8066528,1.1918415761183938,5385131,2681397,12641.152582159624,63.87146550906158
2014,Florida,Jefferson,52,9642,7306199,263190,195431,88782,0.33733044568562637,21023,67759,404.28846153846155,2.1803567724538477
2014,Florida,Lafayette,21,8537,2786590,184378,105825,31924,0.1731443013808589,-46629,78553,-2220.4285714285716,-5.461988989106243
2014,Florida,Lake,340,818204,58513927,1660243,1347419,138646,0.08350946216909211,-174178,312824,-512.2882352941176,-0.21287845085088805
2014,Florida,Lee,127,1561144,88155308,2311175,1559812,108848,0.04709639036420868,-642515,751363,-5059.173228346457,-0.41156677410924297
2014,Florida,Leon,17,1760,341742,67182,36246,13772,0.20499538566878034,-17164,30936,-1009.6470588235294,-9.752272727272727
2014,Florida,Levy,108,103709585,22203229,1548694,926213,1411112,0.9111625666529347,788631,622481,7302.138888888889,0.007604224816828647
2014,Florida,Liberty,15,2000,297736,53191,27128,8409,0.1580906544340208,-17654,26063,-1176.9333333333334,-8.827
2014,Florida,Madison,85,29223,9205905,590072,377844,142673,0.24178913759676784,-69555,212228,-818.2941176470588,-2.380145775587722
2014,Florida,Manatee,181,2083524,113882207,5796830,3936679,1302507,0.2246929787487299,-557644,1860151,-3080.9060773480664,-0.267644625163905
2014,Florida,Marion,64,54260,8995939,542397,339915,241654,0.4455297503489142,39172,202482,612.0625,0.7219314412089938
2014,Florida,Martin,89,657670,42115923,1641408,1060805,639519,0.3896161100713534,58916,580603,661.9775280898876,0.08958292152599327
2014,Florida,Miami - Dade,417,472009,280318728,15438786,9689820,1633903,0.10583105433289897,-4115063,5748966,-9868.25659472422,-8.718187576931795
2014,Florida,Nassau,5,1545,306362,60695,31679,0,0.0,-29016,29016,-5803.2,-18.780582524271846
2014,Florida,Okaloosa,35,5676,2873777,411629,238830,691447,1.6797820367369647,518648,172799,14818.514285714286,91.37561663143059
2014,Florida,Okeechobee,160,799014,33681024,2311032,1298089,1018583,0.4407481159932013,5640,1012943,35.25,0.00705869984756212
2014,Florida,Orange,136,116579,26987052,821753,669989,34155,0.04156358419135677,-117609,151764,-864.7720588235294,-1.0088352104581442
2014,Florida,Osceola,125,1235481,35549510,1535923,969435,457977,0.2981770570529903,-108511,566488,-868.088,-0.08782895082967686
2014,Florida,Palm Beach,175,229857,141570429,4377027,3365240,223401,0.051039438413333985,-788386,1011787,-4505.062857142857,-3.429897719016606
2014,Florida,Pasco,125,594910,20361663,667624,448542,39079,0.05853444453764394,-180003,219082,-1440.024,-0.30257181758585333
2014,Florida,Polk,2222,9069556,329097037,8442980,5962392,361997,0.04287550130404194,-2118591,2480588,-953.461296129613,-0.2335936841891709
2014,Florida,Putnam,20,5977,8786595,781567,482234,415762,0.5319595121083669,116429,299333,5821.45,19.4795047682784
2014,Florida,Santa Rosa,204,40841,21113630,1608293,1017681,954530,0.593505039193729,363918,590612,1783.9117647058824,8.91060453955584
2014,Florida,Sarasota,32,147539,9669339,818778,475006,118602,0.14485245084748247,-225170,343772,-7036.5625,-1.5261727407668482
2014,Florida,Seminole,27,41436,2321815,68627,44999,0,0.0,-23628,23628,-875.1111111111111,-0.5702287865624095
2014,Florida,St Johns,30,12589,18443614,1043011,722827,773413,0.7415195045881587,453229,320184,15107.633333333333,36.001985860672015
2014,Florida,St Lucie,347,3997010,154629668,5034069,3211587,875972,0.17400873925248145,-946510,1822482,-2727.6945244956773,-0.23680451137225075
2014,Florida,Sumter,20,5932,7331097,256931,194103,57623,0.22427422148358897,-5205,62828,-260.25,-0.8774443695212407
2014,Florida,Suwannee,77,19979,9720314,634312,396989,361419,0.5697811171789278,124096,237323,1611.6363636363637,6.211321887982382
2014,Florida,Union,5,741,296579,51697,26441,0,0.0,-25256,25256,-5051.2,-34.08367071524966
2014,Florida,Volusia,29,40821,5831744,164739,135569,0,0.0,-29170,29170,-1005.8620689655172,-0.7145831802258641
2014,Florida,Wakulla,8,670,99389,18306,9338,3740,0.20430459958483557,-5228,8968,-653.5,-7.802985074626866
2014,Florida,Walton,69,18534,4243754,681720,458884,363066,0.5325734905826439,140230,222836,2032.3188405797102,7.566094744793353
2014,Florida,Washington,65,15163,4408952,769828,463155,661931,0.8598427181136565,355258,306673,5465.507692307692,23.429268614390292
2014,Georgia,All Other Counties,74,7756,41579391,978597,809919,269409,0.2753012731492126,100731,168678,1361.2297297297298,12.98749355337803
2014,Georgia,Appling,327,55626,26335026,2517157,1532004,2047942,0.813593272092285,1062789,985153,3250.119266055046,19.10597562291015
2014,Georgia,Atkinson,144,29918,19102786,1915594,1164942,2614574,1.364889428553232,1863922,750652,12943.902777777777,62.30102279564142
2014,Georgia,Bacon,267,31498,19782138,2896744,1815379,1879397,0.6487963727550657,798032,1081365,2988.8838951310863,25.335957838592925
2014,Georgia,Baker,216,47310,28683115,3769683,2107366,4505110,1.1950898789102427,2842793,1662317,13161.078703703704,60.08862819699852
2014,Georgia,Baldwin,1,14,2492,147,94,0,0.0,-53,53,-53.0,-3.7857142857142856
2014,Georgia,Bartow,34,8047,2307975,220967,151817,62680,0.2836622663112591,-6470,69150,-190.2941176470588,-0.8040263452218218
2014,Georgia,Ben Hill,161,20083,10782024,815948,496718,1273450,1.5606999465652223,954220,319230,5926.832298136646,47.51381765672459
2014,Georgia,Berrien,419,53238,29931685,3399495,2039912,3018662,0.8879736549105087,1659079,1359583,3959.615751789976,31.163435891656334
2014,Georgia,Bibb,9,1899,283707,43828,26638,1361,0.03105320799488911,-15829,17190,-1758.7777777777778,-8.335439705107952
2014,Georgia,Bleckley,161,29323,8104838,929376,581048,218558,0.23516639121302896,-129770,348328,-806.0248447204968,-4.425536268458207
2014,Georgia,Brantley,56,3845,2024932,317543,196043,121475,0.3825466157339321,-25,121500,-0.44642857142857145,-0.006501950585175552
2014,Georgia,Brooks,302,69273,26277463,2166039,1569659,2357926,1.0885888942904536,1761546,596380,5832.933774834437,25.429041617946385
2014,Georgia,Bryan,15,3316,1161561,185485,114367,14501,0.07817882847669623,-56617,71118,-3774.4666666666667,-17.073884197828708
2014,Georgia,Bulloch,400,81981,37351284,5643903,3641017,2713887,0.4808528778754702,711001,2002886,1777.5025,8.67275344287091
2014,Georgia,Burke,286,69637,26481126,2763683,1879591,682912,0.24710214594076094,-201180,884092,-703.4265734265734,-2.8889814322845613
2014,Georgia,Calhoun,223,43348,18219208,1592831,1005309,1150154,0.7220816269899317,562632,587522,2523.013452914798,12.979422349358678
2014,Georgia,Candler,125,22284,13221194,2091032,1393448,2150379,1.028381679476928,1452795,697584,11622.36,65.19453419493807
2014,Georgia,Carroll,6,547,118024,15746,9659,5668,0.35996443541216816,-419,6087,-69.83333333333333,-0.7659963436928702
2014,Georgia,Charlton,15,1164,241477,46159,26064,13922,0.3016096535886826,-6173,20095,-411.53333333333336,-5.303264604810996
2014,Georgia,Chattooga,21,3459,946423,115907,84733,142361,1.2282347054103722,111187,31174,5294.619047619048,32.144261347210175
2014,Georgia,Cherokee,4,1108,133746,13502,6886,20911,1.5487335209598578,14295,6616,3573.75,12.901624548736462
2014,Georgia,Clay,89,22025,8421378,958819,571061,1096456,1.143548469523445,708698,387758,7962.898876404494,32.17698070374574
2014,Georgia,Clinch,76,7790,11342322,1163423,884490,665943,0.5723997204799974,387010,278933,5092.236842105263,49.6803594351733
2014,Georgia,Coffee,451,68015,38765710,3452567,2079891,4778230,1.3839644531156094,3405554,1372676,7551.117516629712,50.070631478350364
2014,Georgia,Colquitt,519,90893,51757149,4674692,2761817,7421067,1.5874985988381694,5508192,1912875,10613.086705202311,60.60083834838766
2014,Georgia,Cook,234,36346,21607301,2253636,1209592,2432531,1.0793806098234142,1388487,1044044,5933.705128205128,38.201920431409235
2014,Georgia,Crawford,46,5336,5528710,509208,313123,392521,0.7708460982545443,196436,196085,4270.347826086957,36.81334332833583
2014,Georgia,Crisp,254,57563,23829349,2376623,1461483,2775121,1.1676740484292207,1859981,915140,7322.759842519685,32.31209283741292
2014,Georgia,Dade,4,614,212885,29680,22005,0,0.0,-7675,7675,-1918.75,-12.5
2014,Georgia,Dawson,8,1442,149096,15456,7951,11959,0.7737448240165632,4454,7505,556.75,3.08876560332871
2014,Georgia,Decatur,354,92522,60153731,5505953,3390383,5608225,1.018574804398076,3492655,2115570,9866.257062146893,37.74945418386978
2014,Georgia,Dodge,186,29875,9167010,1100975,709806,506078,0.4596634800971866,114909,391169,617.7903225806451,3.846326359832636
2014,Georgia,Dooly,367,102360,39050122,6108900,3932750,6943922,1.13668942035391,4767772,2176150,12991.204359673024,46.57846815162173
2014,Georgia,Dougherty,118,26098,22077053,1375009,826304,2125772,1.5460058806887809,1577067,548705,13364.974576271186,60.42865353666948
2014,Georgia,Early,452,86130,38464968,4996154,2941261,6020283,1.2049834732876528,3965390,2054893,8772.986725663717,46.039591315453386
2014,Georgia,Echols,6,1711,344204,54128,33205,10492,0.19383683121489803,-10431,20923,-1738.5,-6.0964348334307426
2014,Georgia,Effingham,81,13942,4860370,634729,400221,227458,0.3583545103500864,-7050,234508,-87.03703703703704,-0.505666331946636
2014,Georgia,Elbert,8,1541,228861,26429,20793,1254,0.04744787922358016,-4382,5636,-547.75,-2.843608046722907
2014,Georgia,Emanuel,240,35690,12610207,1631705,1071088,1135987,0.6961963099947601,575370,560617,2397.375,16.121322499299524
2014,Georgia,Evans,59,8414,4289322,668692,409323,278070,0.4158416729974338,18701,259369,316.96610169491527,2.222605181839791
2014,Georgia,Floyd,28,7622,2561976,272227,181245,8391,0.030823540648062094,-82591,90982,-2949.6785714285716,-10.835869850432957
2014,Georgia,Forsyth,12,3294,388372,39678,20235,31580,0.7959070517667222,12137,19443,1011.4166666666666,3.6845780206435945
2014,Georgia,Franklin,5,472,87680,14918,9149,0,0.0,-5769,5769,-1153.8,-12.222457627118644
2014,Georgia,Glascock,20,2991,691739,111083,74271,22893,0.2060891405525598,-13919,36812,-695.95,-4.653627549314611
2014,Georgia,Gordon,25,8626,1935484,197774,133840,23717,0.11991970633146926,-40217,63934,-1608.68,-4.6623000231857175
2014,Georgia,Grady,360,58850,39077690,3007924,1964297,3426089,1.139021132182861,2382462,1043627,6617.95,40.483636363636364
2014,Georgia,Greene,2,64,12902,2890,1705,0,0.0,-1185,1185,-592.5,-18.515625
2014,Georgia,Habersham,5,279,68298,14075,9561,297,0.021101243339253995,-4217,4514,-843.4,-15.114695340501791
2014,Georgia,Hall,12,928,234146,52656,40353,8734,0.16586903676694015,-3569,12303,-297.4166666666667,-3.845905172413793
2014,Georgia,Hart,17,2925,508025,58032,45932,63972,1.1023573200992556,51872,12100,3051.294117647059,17.734017094017094
2014,Georgia,Houston,121,24750,9043558,1174343,741663,942267,0.8023780105131124,509587,432680,4211.462809917355,20.589373737373737
2014,Georgia,Irwin,416,66521,32287791,2400157,1428462,3710220,1.5458238773546897,2738525,971695,6582.992788461538,41.167826701342435
2014,Georgia,Jeff Davis,133,34647,16481531,1745824,1049991,2176340,1.2465975951756878,1480507,695833,11131.631578947368,42.73117441625538
